ClaimNb,BonusMalus,Exposure,VehAge,VehBrand_B12,DrivAge,VehPower,VehGas_Regular,Density
0,60,0.64,11,0,28,6,1,3317
0,63,0.21,12,0,33,5,0,171
0,68,0.46,0,0,36,7,0,143
0,50,0.46,5,1,39,7,1,139
0,80,0.59,14,0,70,5,1,2252
0,51,0.08,12,0,38,6,0,1871
0,50,0.13,13,0,36,4,0,91
0,60,1.0,10,0,61,9,1,65
0,85,0.15,0,1,24,8,0,2278
0,58,0.3,2,1,36,7,0,148
0,50,1.0,15,0,52,5,1,139
0,50,0.92,1,0,62,11,0,182
0,68,1.0,14,0,35,4,1,563
0,50,0.57,14,0,48,7,1,3744
0,58,0.28,3,1,50,4,1,2139
0,50,0.3,5,0,42,4,0,3504
0,100,0.21,14,0,48,6,0,533
0,60,0.06,2,1,30,4,0,1314
0,50,1.0,11,0,58,4,1,15
0,68,0.64,1,1,27,4,1,5360
0,50,1.0,9,0,31,7,1,109
0,50,0.82,5,0,84,7,0,3103
0,50,0.21,6,0,47,7,0,315
0,76,1.0,11,0,31,7,1,856
0,68,0.1,21,0,27,4,1,50
0,50,1.0,10,0,38,5,1,216
0,50,0.05,0,1,43,4,0,508
0,50,1.0,4,1,45,7,1,1313
0,50,0.96,12,0,47,5,1,19
0,50,0.78,4,1,39,12,0,4116
1,50,1.0,6,0,43,6,0,170
0,50,0.09,1,1,55,4,1,402
0,50,0.67,0,0,48,7,0,71
0,90,0.33,7,0,21,6,1,182
0,52,1.0,12,0,56,6,0,17
0,50,0.23,7,0,55,7,0,405
0,80,0.73,8,0,22,4,1,3541
0,50,0.75,1,0,67,9,0,25
0,57,0.87,2,1,44,8,0,1287
0,60,0.08,11,0,37,10,1,710
0,50,0.38,1,1,47,7,0,52
0,68,1.0,10,0,28,7,0,37
0,76,0.78,13,0,28,4,0,5449
0,50,0.46,1,1,72,5,1,18
0,50,1.0,19,0,68,4,1,137
0,50,0.16,20,0,39,6,0,66
0,50,1.0,6,0,38,7,0,57
0,50,0.46,1,0,64,12,0,23
0,80,0.49,8,0,25,6,1,149
0,75,0.21,6,0,49,6,0,70
0,50,0.49,1,1,53,7,0,5410
0,100,0.38,7,0,22,5,1,3430
0,64,0.06,0,1,39,11,0,44
0,55,0.0027397260273972,0,1,30,11,0,3963
0,50,1.0,9,0,49,7,1,3963
0,50,1.0,14,0,52,4,1,208
0,50,0.5,3,1,59,4,1,722
0,50,0.61,1,1,38,4,1,235
0,72,1.0,4,0,28,5,0,121
0,50,0.07,1,1,45,7,0,144
0,50,1.0,7,0,71,7,1,227
0,76,0.24,9,0,49,4,1,302
0,80,0.09,7,0,37,5,1,43
0,50,0.12,2,1,74,7,0,458
0,72,0.48,7,0,50,7,0,26
0,118,0.08,16,0,44,10,1,1719
0,51,0.07,0,1,39,15,0,6729
0,50,1.0,3,0,64,6,0,126
0,76,0.93,17,0,32,7,1,741
0,50,0.12,3,1,45,6,1,267
0,50,1.0,2,0,65,7,0,133
0,50,0.15,7,0,38,4,1,831
0,50,0.51,1,1,51,4,0,3997
0,50,0.24,11,0,58,7,0,114
0,60,0.07,22,0,57,5,1,27000
0,50,0.41,5,0,52,5,1,82
0,100,0.39,9,0,30,7,1,27000
0,85,0.5,14,0,35,4,1,1699
0,76,0.95,13,0,40,5,0,267
0,50,1.0,11,0,82,10,0,59
0,50,0.46,11,0,55,9,0,5877
0,80,0.21,0,1,29,6,1,570
0,50,0.34,6,1,33,10,1,280
0,50,0.04,1,1,73,6,1,135
0,72,1.0,8,0,47,7,1,45
0,50,0.5,3,0,34,5,1,776
0,50,1.0,14,0,37,7,1,53
0,64,0.49,11,0,52,7,0,2586
0,50,1.0,14,0,43,8,1,122
0,80,0.54,1,1,25,7,0,677
0,50,0.78,1,1,50,7,0,824
0,50,0.08,0,0,61,5,0,132
0,50,0.82,12,0,55,6,1,26
0,50,0.07,1,1,41,4,1,8455
0,65,1.0,4,0,39,7,0,14
0,50,1.0,19,0,44,4,1,109
0,50,1.0,4,0,44,5,0,462
0,68,0.8,0,1,28,6,0,204
0,50,0.04,1,0,64,6,0,71
0,57,0.16,3,0,30,7,0,761
0,72,0.66,4,0,30,6,1,2472
0,68,0.41,4,1,53,6,1,5746
0,50,1.0,3,0,45,7,1,1704
0,50,1.0,6,0,71,8,1,583
0,50,0.3,2,1,46,4,1,515
0,50,0.59,0,0,56,5,0,2949
0,60,0.06,1,1,34,4,0,149
0,50,0.29,0,1,44,4,1,1385
0,51,1.0,11,0,34,10,0,1175
0,50,0.26,5,0,49,7,1,1085
0,95,0.78,9,0,26,7,1,1131
0,50,0.61,3,1,52,4,1,120
0,50,1.0,6,0,56,6,0,203
0,50,1.0,9,0,61,6,1,3724
0,60,0.23,4,0,47,4,1,1085
0,95,0.36,2,1,58,4,1,27000
0,50,0.14,11,0,33,9,1,49
0,50,0.61,7,0,51,7,0,91
0,50,1.0,2,0,49,5,0,21
0,50,0.02,0,0,61,7,0,1268
0,50,0.92,1,0,64,8,1,661
0,50,0.23,6,0,64,10,1,26
0,50,0.12,7,0,49,6,0,44
0,76,1.0,13,0,30,6,0,1408
0,50,0.62,12,0,43,5,0,657
0,50,1.0,6,0,80,7,1,191
0,54,1.0,13,0,33,6,0,43
0,64,0.08,2,0,29,7,1,824
0,50,0.51,14,0,43,6,1,56
0,50,0.08,8,0,48,5,1,159
0,50,0.07,9,0,52,7,1,269
0,50,0.95,2,1,50,5,1,292
0,72,0.97,11,0,28,4,0,213
0,50,1.0,16,0,56,7,1,856
0,50,1.0,14,0,35,5,0,21
0,50,0.29,0,0,53,6,0,135
0,64,0.53,16,0,37,6,0,167
0,64,0.08,4,0,73,6,0,3963
1,100,0.53,21,0,40,8,1,8455
1,50,0.24,2,0,69,6,0,405
0,50,0.08,11,0,48,8,0,101
0,50,0.31,3,0,43,6,1,40
0,55,1.0,11,0,45,6,0,174
1,50,0.94,8,0,59,6,0,38
0,50,1.0,10,0,85,5,1,149
0,50,1.0,17,0,49,4,1,43
0,50,0.06,6,0,44,6,1,1313
0,68,0.08,7,0,55,4,1,219
0,56,0.08,1,0,33,5,0,2484
0,50,0.19,12,0,53,9,1,4116
0,50,0.74,6,0,54,4,1,473
0,50,0.4,11,0,59,8,0,670
0,76,1.0,18,1,53,10,0,378
0,67,0.31,12,0,37,5,1,1286
0,72,0.24,2,0,61,9,0,1489
0,50,1.0,12,0,37,9,1,254
0,60,0.29,5,1,34,7,1,2354
0,57,0.08,17,0,46,14,0,879
0,50,0.09,2,0,34,5,0,69
0,60,0.11,1,1,49,7,1,39
0,106,0.47,9,0,26,4,1,405
0,90,0.47,16,0,38,7,1,282
0,50,1.0,1,0,61,6,0,8455
0,50,0.07,1,0,58,9,1,1313
0,60,0.45,2,0,44,7,1,237
0,50,0.2,0,1,56,8,0,820
0,50,0.09,5,0,52,6,0,21
0,50,1.0,6,0,65,6,1,379
0,50,0.97,13,0,43,6,0,346
0,90,0.16,2,0,22,4,1,405
0,50,0.68,15,0,63,8,0,12
0,50,1.0,10,0,52,6,0,1182
1,50,1.0,5,0,60,4,1,4762
0,50,1.0,3,0,38,5,1,490
0,50,0.49,0,0,55,9,0,170
0,50,1.0,6,0,56,5,1,79
0,50,0.2,2,1,54,6,1,489
0,50,0.07,7,0,69,8,0,3866
0,50,0.08,3,0,49,6,1,214
0,50,0.9,12,0,43,4,1,831
0,50,0.96,6,0,65,4,1,109
0,50,0.46,5,1,55,4,1,4456
0,50,0.45,15,0,38,5,1,18
0,80,1.0,17,0,60,5,0,2399
0,50,0.12,1,1,59,7,0,721
0,50,1.0,10,0,43,4,1,66
0,50,0.49,1,0,60,7,1,204
0,50,0.09,0,1,73,6,1,1403
0,50,0.03,2,1,62,7,1,5177
0,50,1.0,7,0,67,7,0,109
0,77,1.0,9,0,47,5,0,1101
0,75,0.2,2,1,38,7,0,317
0,50,1.0,2,1,68,8,0,107
0,50,0.08,9,0,44,7,0,11
0,50,1.0,16,0,69,9,1,155
0,73,0.05,9,0,47,6,0,8549
1,50,0.19,4,0,40,8,1,181
0,50,1.0,6,0,32,5,0,271
0,50,0.87,3,1,75,6,1,5433
0,50,0.61,0,1,78,4,1,1287
0,50,0.14,13,0,45,6,1,3744
0,50,0.54,2,0,69,5,0,110
0,50,1.0,6,0,51,5,0,73
1,58,1.0,8,0,58,6,0,170
0,67,1.0,6,0,67,6,0,481
0,67,0.7,6,1,28,6,0,2498
0,64,1.0,14,0,29,4,0,2472
0,50,0.83,8,0,52,7,0,91
0,85,0.59,1,1,50,8,0,8346
0,78,0.04,3,1,47,6,0,144
1,80,0.9,0,0,25,5,0,2365
0,50,0.13,2,1,59,7,1,200
0,50,0.21,1,0,54,7,1,49
0,64,0.34,16,0,31,5,0,586
0,50,0.97,9,0,53,8,0,863
0,50,0.54,3,1,72,10,1,38
0,68,1.0,16,0,44,9,0,1326
0,50,0.75,5,0,41,7,0,33
1,50,0.57,7,0,76,7,1,1601
0,50,1.0,2,0,74,6,1,566
0,100,0.05,1,1,38,5,1,91
0,95,0.29,14,0,21,6,0,285
0,50,0.39,1,1,71,5,1,116
0,50,0.1,0,1,55,7,0,746
0,50,0.35,20,0,35,9,1,70
0,64,0.07,5,0,29,9,1,824
0,50,1.0,18,0,56,8,1,681
0,50,0.56,9,0,54,11,1,4423
0,64,0.32,14,0,48,6,0,53
0,95,0.28,15,0,42,7,0,9215
0,90,0.59,1,1,44,7,0,60
0,95,0.32,14,0,19,6,1,632
0,50,0.43,0,0,64,5,0,109
0,85,0.08,1,0,29,5,0,1326
0,50,0.45,6,1,39,5,1,2407
0,51,0.87,2,1,61,4,1,118
0,50,0.47,10,0,53,5,0,60
0,50,0.29,4,1,49,7,0,7
0,72,0.16,1,0,51,6,1,56
0,69,0.14,5,0,25,4,0,2105
0,64,0.29,12,0,29,9,1,27000
0,57,0.8,2,1,66,4,1,27000
0,85,0.57,7,0,25,5,1,9307
0,76,0.14,8,0,32,6,0,677
0,85,0.81,4,0,19,5,0,358
0,50,0.07,1,0,44,6,1,930
0,50,0.92,2,0,36,5,0,741
0,50,0.0054644808743169,0,1,50,7,0,92
0,50,0.34,3,1,70,5,1,2201
0,50,0.24,4,0,57,4,1,433
0,57,0.13,15,0,48,7,1,71
0,61,0.11,2,1,59,6,0,209
0,50,1.0,20,0,48,8,0,19
0,68,0.42,2,1,40,4,1,9082
0,50,1.0,20,0,53,7,1,1622
0,50,1.0,5,0,29,5,0,18
0,50,0.39,2,1,60,7,0,27000
0,50,0.71,1,1,42,5,1,1871
1,50,0.75,0,1,45,4,1,142
0,50,0.74,15,0,44,7,1,6
0,50,0.75,4,0,34,5,0,1313
0,50,0.16,2,0,65,11,1,45
0,50,1.0,7,0,45,7,0,31
0,90,0.59,8,0,30,5,0,2074
0,57,1.0,12,0,32,6,0,33
0,50,0.28,2,1,42,8,0,6485
0,68,1.0,11,0,26,5,1,4646
0,50,1.0,12,0,47,5,1,3021
0,55,0.25,7,0,59,6,1,1244
0,76,0.11,3,1,29,15,1,1110
0,68,1.0,2,0,30,4,0,45
0,50,1.0,19,0,73,7,1,354
0,77,0.1,9,0,35,5,0,8455
0,95,0.26,17,0,24,10,0,25
0,50,1.0,18,0,54,7,1,76
0,68,0.39,2,0,52,6,0,1313
0,50,0.5,0,0,56,5,1,674
0,50,0.54,3,0,50,7,1,473
0,50,0.78,5,1,45,5,1,3317
0,60,0.58,2,0,28,7,0,13
0,50,1.0,14,0,46,6,0,657
0,50,0.2,2,1,47,6,1,516
0,50,1.0,7,0,77,7,1,59
0,50,0.26,2,1,47,11,0,458
0,50,0.68,1,1,76,11,0,42
0,50,0.08,10,0,55,5,0,496
0,50,0.31,4,1,35,10,1,6485
0,50,0.45,0,1,42,4,1,27000
0,64,0.17,0,1,26,4,1,2715
0,50,0.18,13,0,25,6,0,14
0,50,1.0,10,0,57,7,0,21
0,50,0.63,1,1,48,4,1,224
0,50,1.0,12,0,51,6,0,1064
0,50,0.59,2,1,65,4,1,376
0,85,0.63,8,0,34,4,1,186
0,50,1.0,17,0,39,9,1,78
0,50,0.29,2,1,65,6,0,8455
0,60,1.0,3,0,29,5,0,79
0,76,0.63,10,1,43,15,1,1662
0,50,0.7,14,0,70,7,1,4116
0,50,0.12,4,1,75,4,0,3103
0,50,1.0,9,0,76,6,1,16
0,50,1.0,3,0,69,5,1,776
0,50,0.03,20,0,48,14,1,3317
0,50,0.64,1,0,52,7,0,176
0,52,0.24,11,0,50,6,0,110
0,50,0.46,5,1,61,10,1,298
0,50,0.33,12,0,63,5,0,58
0,50,0.1,3,1,42,7,1,24
0,50,0.08,7,0,39,7,1,48
0,50,0.15,7,0,39,8,0,3
0,50,1.0,12,1,36,8,1,242
0,54,0.56,1,1,64,8,1,501
0,90,0.94,10,0,26,4,1,20
0,72,1.0,1,0,31,5,0,9307
0,95,0.78,14,0,21,5,1,383
0,50,1.0,18,0,78,5,1,16
0,57,1.0,5,0,36,6,0,15
0,62,0.74,2,1,59,10,0,741
0,50,1.0,17,0,60,4,1,85
0,52,0.2,0,1,40,9,1,467
0,50,0.37,18,0,46,6,1,13
0,50,0.5,3,0,47,6,0,3859
0,50,1.0,4,0,62,6,1,118
1,62,0.36,0,0,36,4,0,2674
0,76,0.47,7,1,24,6,1,3673
0,54,0.36,5,1,40,7,0,1326
0,68,0.48,10,0,34,6,0,406
0,50,0.11,6,0,58,5,0,147
0,50,1.0,12,0,37,6,0,1193
0,60,1.0,7,0,27,6,0,41
0,60,0.49,1,1,28,7,0,201
0,54,0.22,11,0,34,7,1,39
0,50,1.0,6,0,40,5,0,35
0,54,0.22,0,1,34,7,1,3744
0,62,0.04,0,1,62,4,1,23
1,50,1.0,8,0,48,5,1,94
0,50,1.0,11,0,47,5,1,1440
0,100,0.08,8,0,32,14,1,171
0,68,0.08,16,0,28,5,1,2983
0,67,0.71,7,0,36,10,0,41
0,64,0.54,1,1,28,6,1,1216
0,67,0.28,3,0,43,6,1,405
0,85,0.21,14,0,55,10,0,4116
0,60,0.35,3,0,35,5,0,577
0,54,0.5,1,0,29,7,0,388
0,68,1.0,11,0,46,9,1,520
0,62,0.7,1,1,46,5,1,532
0,118,0.17,3,0,23,5,0,133
0,50,0.07,0,0,19,5,0,10156
0,95,0.11,12,0,24,5,0,824
0,50,1.0,11,0,45,5,0,1232
0,54,0.16,13,0,35,6,0,1326
0,64,0.05,7,0,59,6,0,6336
0,50,0.33,0,0,32,7,0,71
1,85,0.08,5,0,43,5,0,2044
0,58,0.5,4,0,64,7,0,3866
0,50,0.45,8,0,73,5,1,27000
0,90,1.0,2,0,31,5,1,3744
0,50,0.37,4,1,49,7,0,3317
0,50,1.0,23,0,79,13,1,30
0,50,1.0,5,0,51,5,1,3023
0,50,0.78,4,1,38,7,0,76
0,95,0.96,6,0,55,4,1,359
0,50,1.0,11,0,63,7,1,3973
0,60,0.24,11,0,34,5,0,29
0,50,0.06,11,0,39,7,1,680
0,50,0.06,5,0,48,5,0,7259
0,68,1.0,8,1,52,5,0,289
0,50,0.12,4,1,55,4,1,6944
0,50,0.49,7,0,75,6,0,27
0,50,1.0,9,0,71,9,1,91
0,50,0.53,2,0,74,5,1,1695
0,80,0.12,1,1,26,4,1,2308
0,85,0.01,9,0,23,6,0,24
0,50,0.09,8,0,48,5,1,56
0,56,0.08,19,0,29,4,1,42
0,78,0.02,1,0,32,7,0,311
0,50,0.74,4,1,56,8,0,15
0,50,1.0,12,0,38,4,1,138
1,95,0.18,15,0,55,6,0,215
0,52,0.03,1,1,52,7,0,7
0,95,0.73,8,0,20,7,0,854
0,50,0.58,11,0,51,7,1,15
0,50,0.38,0,0,78,7,1,1445
0,50,1.0,6,0,52,5,1,168
0,68,0.46,10,0,36,9,1,51
0,75,0.01,0,1,40,4,0,570
0,100,0.17,7,0,19,6,0,10
0,50,1.0,8,0,56,5,0,25
0,50,0.24,4,1,67,9,1,27000
0,57,0.07,10,0,33,5,1,77
0,50,0.13,15,0,72,9,1,28
0,67,0.42,13,0,33,7,0,3688
0,50,0.28,2,1,52,7,0,20
0,50,0.49,6,0,37,11,1,198
0,50,1.0,3,0,38,7,0,81
0,54,0.5,3,0,52,7,0,3857
0,50,0.87,3,1,74,9,1,3430
0,56,0.51,12,0,39,6,0,153
0,50,0.21,1,1,36,4,1,177
0,50,0.36,3,1,54,8,0,4348
0,50,0.7,2,1,75,6,1,14368
0,50,0.91,11,0,33,5,1,564
0,67,0.5,2,0,36,7,0,38
0,50,1.0,11,0,71,6,0,1601
0,50,1.0,6,0,48,7,1,854
0,50,0.0054794520547945,15,0,48,6,0,81
0,100,0.2,10,0,27,6,1,626
0,50,1.0,6,0,35,4,1,435
0,50,0.46,18,0,42,4,1,81
0,50,0.06,0,1,80,4,1,64
0,72,1.0,6,0,24,6,0,10
0,59,1.0,4,0,50,8,0,6570
0,57,0.68,18,0,34,10,0,52
0,50,1.0,12,0,42,5,1,212
0,50,0.75,3,0,58,8,1,83
0,95,0.88,9,0,44,7,0,726
0,72,0.21,0,0,37,9,0,265
0,50,0.25,15,0,52,9,0,32
0,72,0.0054644808743169,1,0,30,6,0,399
0,50,0.75,13,0,35,9,1,2211
0,60,0.56,13,0,41,6,0,8549
0,90,0.23,3,0,22,6,0,14
0,64,0.49,12,0,30,6,0,1753
0,95,0.49,12,1,45,7,1,134
0,50,0.06,10,0,39,14,1,359
0,54,0.3,9,0,32,7,0,178
0,95,0.08,7,0,52,6,1,462
0,67,0.5,5,0,48,6,0,8
0,80,0.31,7,1,29,6,1,2951
0,64,0.75,1,0,62,12,0,298
0,55,0.45,16,0,30,7,0,26
0,50,0.54,0,0,44,7,0,27
0,60,0.8,7,0,34,9,0,1572
0,50,0.32,5,0,54,7,1,580
0,76,0.49,4,0,36,9,1,4253
0,50,0.64,9,0,35,6,0,27
0,52,1.0,8,0,82,5,0,51
0,50,0.2,4,1,67,7,0,3744
0,50,0.74,14,0,35,4,1,14
0,68,0.17,8,0,26,5,1,6465
0,68,0.69,9,0,36,14,1,33
0,52,0.03,2,1,39,6,0,303
0,110,0.05,9,0,22,9,0,329
0,50,0.75,8,0,35,5,0,298
0,50,0.03,0,1,73,6,0,1376
0,50,1.0,5,0,56,5,0,16
0,50,0.11,6,0,88,5,1,25
0,50,1.0,10,0,58,6,1,3386
0,50,1.0,6,0,58,4,1,2498
0,50,0.08,3,0,67,8,0,4762
0,50,0.08,10,0,51,7,1,604
0,89,0.08,18,0,77,4,1,9307
0,57,0.24,4,0,29,5,1,22669
0,64,0.08,4,0,52,7,0,3317
0,50,0.63,2,1,77,7,0,42
0,80,0.24,18,0,30,4,1,15
0,50,1.0,8,0,37,5,0,140
1,50,0.58,7,0,43,5,1,27000
0,50,0.8,1,1,51,6,0,614
0,51,0.82,14,0,45,7,1,91
0,50,1.0,12,0,34,11,1,124
0,50,1.0,13,0,49,4,0,32
0,58,0.07,5,0,48,11,1,3866
0,50,0.04,2,1,40,11,0,12750
0,50,0.34,9,1,44,10,1,277
1,50,0.59,3,1,41,8,0,1421
0,64,0.08,5,0,27,5,1,1448
0,50,0.84,12,0,41,7,1,851
0,64,0.19,11,0,33,6,1,715
0,50,0.96,3,1,63,11,0,3184
0,50,0.0027397260273972,1,0,72,5,1,1445
0,50,0.67,6,0,39,11,1,116
0,50,0.87,8,0,62,7,1,33
0,60,1.0,1,0,30,5,0,256
1,50,1.0,5,0,75,6,0,87
0,51,0.12,1,1,38,11,0,143
0,72,0.21,4,0,47,6,0,824
0,57,0.75,4,0,29,7,0,303
0,50,0.7,6,1,59,9,1,104
0,50,0.41,12,0,51,6,1,40
0,54,1.0,3,0,30,6,0,405
0,95,0.3,11,0,33,7,1,2252
0,50,1.0,3,0,48,5,1,3317
0,50,1.0,17,0,48,4,1,1054
0,50,0.08,22,0,39,10,0,39
0,54,0.06,0,1,59,4,0,15
0,50,0.95,9,0,34,4,1,1521
0,50,1.0,7,0,47,6,0,18
0,50,0.36,0,0,44,6,0,78
0,68,0.09,14,0,36,8,1,1381
0,50,1.0,12,0,51,7,1,197
0,58,0.11,6,0,44,5,1,1326
0,50,0.04,3,1,45,8,0,173
1,50,1.0,1,0,53,7,0,10
0,50,0.53,13,0,48,5,0,573
0,50,0.08,17,0,36,6,0,135
0,50,1.0,4,0,64,6,0,20
0,54,0.23,5,0,34,4,1,175
0,62,0.73,1,0,80,4,1,76
1,50,0.07,0,1,50,6,1,70
0,50,0.55,8,0,43,6,0,19
1,50,0.14,9,1,33,6,0,575
0,60,0.28,7,0,33,5,0,148
0,57,0.24,3,0,29,5,0,1622
0,50,0.7,18,0,47,4,1,92
0,50,0.98,13,0,56,6,0,26
0,50,0.86,1,1,76,10,1,92
0,85,0.08,2,0,28,5,0,221
0,50,1.0,3,0,61,5,1,78
1,58,0.92,5,0,46,6,0,3317
0,50,1.0,9,0,59,7,0,481
0,50,1.0,10,0,51,7,0,1328
0,50,0.07,10,0,43,4,1,30
0,50,0.72,5,1,53,6,1,1309
0,50,0.2,9,0,43,5,0,242
0,50,0.31,4,1,55,9,1,27000
0,57,0.03,3,1,36,15,0,16
0,50,0.42,0,0,61,8,0,58
0,50,1.0,8,0,66,7,1,354
0,90,0.31,2,0,25,5,1,3688
0,50,0.86,1,1,64,5,1,918
0,50,0.5,2,0,76,5,1,5433
0,50,1.0,8,0,47,5,0,741
0,80,0.2,1,1,44,12,0,1253
0,50,0.2,1,1,53,4,1,3724
1,97,0.83,7,0,62,5,1,4116
0,90,0.07,3,0,20,6,0,282
0,50,0.84,1,1,52,4,1,2694
0,90,0.33,6,1,38,6,1,219
0,57,0.49,5,0,37,6,1,399
0,50,0.28,6,1,75,7,0,582
0,50,0.29,4,0,53,7,0,1296
0,50,0.94,0,0,59,9,0,287
0,95,0.02,18,0,20,6,1,936
0,62,1.0,7,0,52,5,0,1313
0,50,0.24,3,0,36,5,1,343
0,80,0.24,9,0,30,5,0,683
0,55,0.04,0,1,57,8,1,68
0,90,0.06,12,0,52,8,0,334
0,50,0.39,2,0,36,8,0,72
0,95,1.0,5,0,25,5,0,2620
0,90,0.33,12,0,21,7,1,2224
0,50,0.5,8,0,70,6,0,432
0,50,1.0,13,0,69,4,1,1601
0,100,0.4,15,0,35,4,0,114
0,50,1.0,20,0,57,10,0,32
0,50,0.33,4,1,73,7,0,18
0,95,0.43,5,0,20,4,1,215
0,50,0.41,1,1,57,5,0,7187
0,51,0.53,4,1,50,4,1,13719
0,64,0.09,9,0,33,8,0,53
0,57,0.1,1,1,39,11,0,296
1,50,1.0,16,0,45,10,1,117
0,54,0.16,9,0,35,8,0,987
0,50,1.0,8,0,51,11,0,30
1,60,0.27,8,0,28,6,0,25
0,50,1.0,5,0,53,10,0,839
0,80,0.08,11,0,31,11,1,4253
0,50,1.0,11,0,56,14,1,193
0,50,1.0,3,0,39,4,1,4128
0,50,0.2,2,1,55,4,1,279
0,50,1.0,14,0,43,5,0,23
0,50,1.0,25,0,32,6,1,51
0,80,0.11,10,0,23,5,1,912
0,85,0.24,17,0,35,10,0,186
0,64,0.5,17,0,28,11,1,234
0,50,0.02,9,0,48,6,0,170
0,80,0.11,0,1,27,7,0,382
0,50,1.0,5,0,40,5,0,27
0,50,0.12,4,1,58,8,1,4348
0,50,0.04,0,1,66,6,1,1408
0,50,0.63,3,0,44,7,0,1326
0,50,0.16,15,0,69,4,0,158
0,50,1.0,4,0,51,5,1,46
0,50,1.0,3,0,68,4,1,83
0,50,0.87,3,1,70,6,1,165
0,76,0.1,1,1,33,7,1,402
0,50,1.0,21,0,58,11,1,301
0,50,1.0,6,0,70,6,1,27000
0,72,0.08,6,0,27,5,0,529
0,72,0.84,8,0,27,7,0,233
0,50,1.0,2,0,62,5,1,1403
0,76,0.14,4,0,35,6,0,2103
0,50,1.0,3,0,53,5,1,564
1,50,1.0,5,0,51,4,1,1732
0,50,1.0,4,0,50,4,1,4358
0,55,0.08,3,0,51,6,0,290
0,50,1.0,8,0,75,4,0,98
0,50,0.38,10,0,42,6,0,62
0,50,0.07,15,0,49,9,1,118
0,64,1.0,18,0,37,9,1,182
0,50,0.63,4,1,54,10,1,1554
1,50,1.0,5,0,66,4,1,54
0,50,0.02,5,0,45,7,1,9
0,80,1.0,11,0,25,10,1,29
0,50,0.09,0,1,74,8,1,4348
0,56,0.1,11,0,41,5,0,12
0,76,0.49,12,0,31,7,1,1385
0,50,0.33,11,1,49,10,1,1974
0,50,0.12,1,0,37,5,0,2580
0,50,0.02,0,0,47,11,0,222
0,50,0.49,5,0,43,7,0,107
0,70,0.74,11,1,31,10,1,483
0,50,0.6,12,0,47,7,0,240
0,51,0.44,15,0,50,4,1,25
0,68,0.07,11,0,32,6,0,881
0,68,0.33,7,0,34,6,0,634
0,63,0.14,13,0,36,5,0,1291
0,95,0.36,7,0,20,6,0,79
0,61,0.57,1,1,44,8,0,3274
1,72,1.0,6,0,52,6,0,65
0,118,0.38,2,0,19,5,1,3233
0,65,0.73,10,0,41,9,1,374
1,50,1.0,5,0,56,4,1,182
0,64,1.0,12,0,29,6,0,295
0,68,0.31,1,0,31,4,0,159
0,50,1.0,4,0,41,7,0,126
0,50,0.69,3,0,56,8,0,23
0,68,0.08,15,0,39,7,0,4128
0,72,0.08,5,0,34,10,0,1448
0,50,0.94,17,1,58,9,0,710
0,50,1.0,7,0,46,5,1,1314
0,50,0.08,17,0,48,10,0,687
0,50,0.51,3,1,68,5,0,142
0,50,0.0054794520547945,15,0,41,7,1,29
0,50,0.36,6,1,60,9,1,626
0,72,0.89,15,0,63,6,0,3946
0,50,0.36,8,1,51,10,1,465
0,50,0.49,5,0,41,7,1,367
0,52,0.36,12,0,54,6,0,578
0,80,0.1,10,0,43,6,0,1329
0,50,1.0,13,0,34,7,1,98
0,50,1.0,6,0,67,8,0,1110
0,64,0.33,3,0,31,5,0,44
0,56,0.91,11,0,56,5,0,279
0,50,0.75,9,0,39,4,1,298
0,80,0.24,10,0,28,4,1,340
0,50,0.24,2,0,41,7,0,217
0,50,0.43,0,1,51,6,0,26
0,50,0.08,3,0,44,6,0,44
0,50,0.03,0,1,72,5,1,300
0,80,0.07,15,0,29,6,1,4116
0,60,0.24,6,0,33,6,1,1182
0,50,1.0,12,1,43,8,1,39
0,80,0.49,6,1,34,6,0,2044
0,68,0.54,7,1,27,7,1,313
0,50,0.89,0,0,56,7,1,63
0,50,1.0,6,0,64,9,1,4762
0,90,0.33,11,0,23,7,1,9307
0,80,1.0,17,0,38,4,1,342
0,100,0.57,11,0,32,4,1,2715
0,50,0.07,0,0,50,4,0,1466
0,50,1.0,14,0,50,6,1,1165
0,50,0.89,1,1,37,5,0,107
0,54,0.46,2,1,48,4,1,13719
0,90,1.0,10,0,29,5,0,47
0,50,0.49,11,0,67,4,1,77
0,50,0.59,0,1,66,8,0,2790
0,50,0.59,2,1,64,7,0,107
0,100,0.17,12,0,27,5,0,214
0,50,0.91,4,0,77,5,0,8561
0,50,0.01,0,1,53,6,1,4762
0,57,0.07,10,0,36,6,0,853
0,50,0.13,4,0,21,7,1,280
0,85,0.43,15,1,37,8,1,2575
0,72,0.76,1,0,23,5,1,625
0,50,0.03,0,0,45,5,0,22
0,76,0.0027322404371584,0,1,25,7,1,2859
0,50,0.07,6,0,59,6,0,68
0,50,1.0,13,0,44,11,1,106
0,50,0.08,3,0,48,5,0,135
0,57,0.24,6,1,34,5,1,645
0,50,1.0,12,0,76,8,1,2694
0,50,0.03,2,1,56,5,1,570
0,80,1.0,5,1,21,7,1,3866
0,50,0.21,6,0,34,7,1,444
0,50,1.0,13,0,61,6,1,983
0,50,0.39,2,1,53,7,0,458
0,50,0.08,13,0,45,7,0,131
0,57,0.52,9,0,73,5,1,35
0,112,0.25,1,1,45,7,0,317
0,50,0.49,3,1,64,8,0,16
