BonusMalus,Exposure,VehAge,VehBrand_B12,DrivAge,VehPower,VehGas_Regular,Density
100,0.16,7,0,39,4,1,11
76,0.08,16,0,30,5,0,688
50,1.0,24,0,42,9,1,17
68,0.08,16,0,36,14,1,5936
51,0.07,0,0,45,10,0,3341
50,0.93,8,0,40,7,0,2411
62,1.0,1,0,35,7,0,408
50,1.0,9,0,56,7,1,146
58,0.22,1,1,36,6,1,226
50,0.35,0,0,55,4,1,2252
100,0.43,13,0,36,7,0,171
50,1.0,11,0,56,4,1,22
50,1.0,2,0,80,7,1,2694
50,1.0,7,0,63,6,0,111
50,1.0,14,0,46,6,0,2252
50,0.19,8,0,43,10,0,528
112,0.08,10,0,42,5,0,6736
72,0.01,0,1,42,4,0,2740
50,1.0,4,0,42,7,1,405
52,0.28,0,0,55,5,1,2715
90,0.34,5,0,58,5,0,252
50,1.0,2,0,77,7,1,186
50,0.0027397260273972,6,0,52,8,0,90
50,1.0,2,0,80,5,1,240
106,0.69,9,0,31,7,1,1191
50,0.5,1,0,54,8,0,33
50,1.0,3,0,34,10,1,1006
51,0.37,18,0,40,6,0,10961
50,0.06,1,1,40,7,0,377
50,1.0,2,0,56,6,0,481
50,0.21,4,1,39,5,1,95
50,1.0,5,0,46,5,1,1601
50,1.0,15,0,48,7,1,399
50,0.7,11,0,40,6,0,79
57,1.0,9,0,27,6,0,60
68,0.8,1,1,39,6,0,3339
50,0.01,0,1,49,10,1,9096
50,1.0,3,0,60,6,0,1323
72,0.41,7,0,25,7,0,184
100,0.02,0,1,37,4,1,18
76,0.41,4,0,45,7,0,4393
50,1.0,3,0,65,5,1,1287
50,1.0,17,0,37,8,1,85
58,1.0,4,0,49,5,1,68
50,0.36,7,0,50,4,1,44
50,0.25,11,0,89,4,1,18
72,0.8,6,1,43,4,1,405
85,0.01,2,0,31,6,1,54
100,0.08,7,0,27,6,0,269
50,1.0,9,0,60,6,0,8
50,1.0,10,0,52,7,0,1055
50,0.31,13,0,40,7,0,57
80,0.06,0,1,36,4,1,61
50,1.0,15,0,31,4,1,104
50,1.0,8,0,71,6,1,45
50,1.0,24,0,58,8,0,29
59,0.5,5,1,39,6,0,343
50,0.24,7,1,35,9,1,29
50,0.25,18,0,68,5,1,3
50,0.16,12,0,46,4,1,2558
50,0.98,5,0,44,5,1,104
50,0.54,5,1,79,10,1,35
50,0.04,0,1,69,8,0,49
50,0.2,7,0,62,9,1,875
50,1.0,12,0,48,6,0,1732
50,0.08,17,0,45,6,0,168
50,0.4,10,0,54,6,0,335
85,0.14,1,1,28,7,0,9307
50,1.0,6,0,61,5,0,83
55,0.23,3,1,41,10,1,257
50,1.0,10,0,48,7,1,91
50,0.93,7,0,39,7,0,1296
95,1.0,11,0,26,4,1,3021
80,0.01,2,1,24,8,0,6689
50,0.92,0,0,45,7,0,269
76,0.87,6,1,63,5,1,3541
50,0.12,2,0,37,4,1,904
64,0.32,9,0,43,7,0,369
72,0.01,15,0,39,6,1,139
95,0.31,14,0,30,6,0,8549
50,0.54,6,1,53,5,1,53
50,0.5,3,1,62,8,0,534
50,0.83,2,0,65,4,0,85
62,0.65,0,1,74,7,1,4792
90,0.08,5,0,28,7,1,324
58,0.49,13,0,38,7,1,495
50,0.07,0,0,43,5,0,458
64,0.37,11,0,32,6,1,8549
85,0.08,13,0,41,6,0,122
50,0.56,7,1,37,5,0,2740
50,1.0,13,0,55,5,1,270
68,0.08,9,0,45,6,0,3317
57,1.0,17,0,54,4,1,745
100,0.32,10,0,20,6,0,1191
50,0.7,3,1,62,4,0,58
85,0.93,9,0,54,6,1,335
50,1.0,9,0,40,5,0,50
50,0.24,3,0,35,8,0,142
80,0.57,12,0,34,10,0,53
50,0.08,12,0,54,7,1,1027
54,0.01,0,1,33,8,0,398
68,1.0,3,0,34,4,1,34
54,0.5,7,0,44,7,0,3657
50,0.32,2,0,41,4,1,1314
57,1.0,9,0,46,7,0,62
62,1.0,9,0,49,5,1,122
50,0.25,2,0,58,5,1,1309
68,0.01,4,0,30,6,1,167
55,1.0,11,0,40,5,1,7
80,0.23,2,0,30,8,1,3568
85,0.81,11,0,24,9,1,5332
72,0.36,7,0,29,6,0,2733
50,0.54,5,0,77,12,0,51
50,1.0,1,0,37,7,1,496
50,0.01,0,1,39,7,0,3946
50,1.0,1,0,38,7,1,87
51,1.0,8,0,39,4,1,17
50,1.0,18,0,39,6,0,39
100,0.66,14,0,28,7,1,3866
50,0.49,7,0,44,6,0,152
51,0.77,13,0,35,4,0,42
57,0.71,1,1,41,4,1,105
76,0.83,8,0,26,4,1,97
50,0.78,1,0,40,11,0,358
50,1.0,9,0,45,6,0,741
76,0.24,0,1,65,8,0,21
50,1.0,9,0,84,9,1,3724
50,0.29,17,0,41,9,1,1054
50,0.55,3,1,60,9,1,15703
50,0.4,1,1,56,11,0,176
50,0.09,4,0,54,7,0,212
63,0.12,3,1,42,4,1,27000
60,0.28,1,1,34,4,1,1001
50,1.0,15,0,41,7,0,57
72,0.34,4,0,27,5,0,27000
50,1.0,2,0,58,6,0,473
50,1.0,15,0,78,7,1,473
50,0.43,6,0,42,5,0,3541
50,1.0,4,0,41,5,1,255
95,1.0,11,0,22,4,0,856
60,0.29,5,0,31,6,0,76
50,0.21,4,0,53,5,1,4253
50,0.08,0,0,43,7,0,2074
50,0.54,2,1,76,8,0,30
72,0.68,0,1,51,4,0,620
78,0.5,2,0,50,5,0,60
85,0.35,1,1,23,4,0,508
50,1.0,9,0,84,6,1,12
100,0.06,20,0,22,6,1,561
64,0.49,2,0,51,4,1,70
68,0.08,3,1,39,7,1,182
100,0.08,18,0,33,5,1,1127
68,0.07,9,0,36,4,1,483
50,0.08,1,0,67,6,0,2767
50,1.0,8,0,48,9,1,354
50,0.63,13,0,34,8,0,403
50,0.91,3,0,31,7,0,2257
50,0.24,9,0,58,4,1,820
50,0.31,0,1,50,5,1,265
96,0.08,14,0,55,8,0,4128
68,0.1,0,1,33,5,1,283
60,0.35,0,1,35,7,0,2039
50,0.28,2,0,57,6,0,681
50,1.0,12,0,44,6,1,30
68,0.7,3,0,26,7,1,322
95,0.43,3,0,28,6,1,3866
74,0.37,13,0,50,8,1,99
100,0.73,7,0,23,5,0,227
90,1.0,9,0,31,4,1,25
54,1.0,11,0,37,5,0,15
50,1.0,17,0,75,4,1,226
57,1.0,8,0,27,9,0,44
64,1.0,9,0,53,5,0,8880
50,0.61,13,0,38,10,0,357
50,0.6,10,0,45,7,0,342
80,0.17,0,1,29,4,1,4128
60,0.09,6,0,52,5,1,9307
76,0.02,13,0,28,6,1,645
62,0.59,0,0,47,10,1,4646
50,0.61,13,0,51,5,0,478
50,1.0,20,0,43,4,1,405
60,1.0,12,0,45,7,0,4128
50,1.0,6,0,59,10,0,51
50,0.07,13,0,48,7,1,1313
50,0.28,4,1,47,9,1,657
50,1.0,2,0,41,5,1,4128
50,1.0,5,0,39,5,0,1323
50,0.57,3,0,47,5,1,27000
50,0.01,15,0,37,11,1,2733
53,0.03,0,1,42,6,1,27000
50,0.91,9,0,69,5,0,14
50,1.0,1,0,56,4,1,983
60,0.31,11,0,39,8,0,182
51,1.0,12,0,44,5,0,393
100,0.84,0,0,20,7,1,42
50,0.74,10,1,47,10,1,309
62,0.78,2,0,62,4,1,37
60,0.88,4,0,25,5,1,501
64,0.08,5,0,32,7,1,2620
76,0.07,14,0,52,9,1,197
68,1.0,15,0,60,6,1,345
68,0.08,10,0,42,6,0,1326
50,0.92,1,1,35,8,1,78
50,1.0,8,0,72,4,1,65
50,0.05,0,1,70,9,1,3541
50,0.08,18,0,49,10,1,999
50,0.94,18,0,46,5,1,84
80,0.64,3,0,51,7,1,3457
72,1.0,15,0,30,5,1,83
50,1.0,1,0,46,5,1,214
57,0.26,8,0,34,7,1,1082
50,0.24,17,1,49,9,0,186
52,0.74,8,0,79,6,1,473
50,1.0,3,0,53,4,1,12
50,0.76,0,0,38,5,0,467
50,0.07,4,0,55,5,1,935
76,0.46,15,0,36,6,1,25
80,1.0,6,0,21,4,1,191
50,0.6,15,0,50,6,1,1974
58,1.0,13,0,39,6,1,28
50,0.32,0,1,57,12,0,61
65,0.2,2,1,49,7,1,1817
50,0.28,5,1,35,7,0,79
50,0.02,2,0,37,6,0,10
50,0.08,12,0,53,6,0,52
52,1.0,23,0,57,12,1,1403
72,1.0,12,0,31,5,0,3541
50,1.0,12,0,42,5,0,23
50,0.17,12,0,71,7,1,27
50,0.75,15,0,46,4,0,1943
85,0.31,11,0,43,7,1,54
64,0.38,2,0,53,4,1,96
50,1.0,14,0,32,6,1,49
50,0.54,1,1,41,5,1,824
59,0.48,2,1,40,4,1,192
53,0.07,10,0,53,7,0,269
50,1.0,12,0,69,8,1,70
76,0.49,8,0,31,5,0,330
50,0.25,12,0,47,7,0,18
53,1.0,6,0,53,4,0,854
54,0.56,16,0,36,8,0,3240
50,0.24,2,0,48,6,1,14
68,0.02,9,0,27,4,1,18
57,0.26,10,0,32,6,0,741
50,1.0,8,1,40,7,1,546
50,0.08,16,0,65,9,0,1326
63,1.0,13,0,36,5,0,27000
50,0.06,5,1,45,14,0,13
50,0.07,2,0,51,8,0,335
50,0.08,0,1,63,9,1,62
50,0.24,18,0,40,4,1,581
76,0.08,8,0,37,9,1,1699
50,1.0,13,0,53,10,0,30
50,1.0,2,0,33,9,0,196
85,0.63,13,0,43,5,0,312
50,0.85,13,0,31,7,1,109
58,1.0,9,0,45,5,1,205
50,0.09,0,1,44,4,1,2201
65,0.24,1,0,40,4,0,421
61,0.1,0,0,46,7,0,3688
62,0.8,3,0,35,5,0,47
95,0.5,2,0,30,5,0,116
50,0.74,7,0,55,11,0,118
50,0.89,16,0,31,8,0,69
50,0.72,2,0,57,7,0,304
90,0.65,2,0,21,7,0,1316
76,0.08,10,0,28,7,1,9307
95,0.11,10,0,36,6,0,192
50,0.08,19,0,39,9,0,4116
68,0.76,14,0,29,9,1,1287
50,1.0,16,0,67,7,0,19
72,0.42,7,0,26,6,0,248
68,0.51,11,0,47,6,0,2575
50,0.04,4,0,50,6,0,13
54,0.01,15,1,37,11,0,581
52,0.46,3,1,52,4,1,377
50,0.33,12,0,59,5,0,2606
80,0.36,4,1,29,4,0,59
85,0.49,16,0,27,4,0,1326
64,0.79,2,0,28,6,0,140
50,1.0,7,0,47,6,0,39
90,0.05,10,0,28,10,0,826
76,0.08,12,0,42,8,1,32
50,0.5,8,0,53,10,1,1687
50,1.0,10,0,33,4,1,614
95,0.71,15,0,22,4,1,1287
76,0.53,6,1,54,7,0,312
50,0.92,8,0,77,4,0,13
50,1.0,7,0,64,4,1,20
50,0.57,0,1,68,5,1,538
100,0.87,2,1,56,4,1,250
85,0.05,7,0,28,6,0,39
50,0.52,0,1,39,7,0,102
50,0.32,1,1,46,6,1,206
50,0.01,0,1,53,8,0,462
50,0.24,1,1,37,7,1,5449
76,0.76,1,1,57,4,1,5763
50,1.0,10,0,37,5,1,3238
54,0.0054794520547945,13,0,32,7,1,4116
50,0.49,2,0,47,10,0,8549
50,0.08,4,0,35,5,1,4128
85,0.08,3,0,29,7,0,4348
76,0.08,2,0,35,5,0,16291
90,0.26,3,1,37,4,0,3301
50,0.32,11,0,42,7,1,104
50,0.55,5,0,46,4,1,125
50,0.46,0,0,74,5,0,3457
50,0.75,10,0,64,6,0,136
80,0.07,7,0,30,6,0,280
50,1.0,7,0,64,6,0,13
50,0.08,14,0,62,8,0,483
50,1.0,12,0,61,11,1,5449
50,0.87,4,0,39,6,0,269
50,0.54,2,1,50,4,0,129
50,1.0,2,0,67,7,0,285
50,0.49,0,0,39,4,0,245
50,1.0,20,0,68,7,1,57
84,0.04,0,0,24,6,0,109
50,0.7,3,1,67,10,1,570
50,1.0,14,0,35,4,1,149
50,0.05,0,1,39,5,0,343
50,0.66,1,1,39,8,0,4998
50,1.0,12,0,38,6,1,600
50,1.0,5,0,52,4,1,64
54,0.08,14,0,36,9,1,1871
50,0.25,15,0,46,8,0,10
50,0.75,10,0,65,4,1,2051
50,0.51,5,0,39,5,0,851
50,0.63,2,1,61,7,1,1557
50,0.74,10,0,47,7,1,75
80,0.04,15,0,28,4,1,6
51,0.88,10,0,30,4,0,15
50,0.96,3,1,48,6,1,8549
50,0.25,0,0,35,7,0,229
50,0.77,0,0,35,6,0,2252
50,0.07,1,0,49,4,0,462
50,1.0,13,1,37,7,1,2054
50,1.0,7,0,49,6,0,41
95,0.16,5,0,23,5,1,33
50,0.17,3,1,44,7,1,2906
50,0.06,17,1,56,8,1,123
50,0.0027322404371584,3,0,54,6,1,3317
50,0.13,19,0,37,5,1,252
50,1.0,2,0,40,9,0,72
50,0.27,1,1,55,4,0,4762
50,0.06,30,0,49,11,1,13
50,1.0,12,0,62,7,0,67
68,0.28,7,0,24,4,1,2399
50,1.0,5,0,70,6,1,11
50,0.07,5,0,41,5,0,304
50,0.54,10,0,31,7,0,2472
50,0.12,2,1,58,4,0,609
63,0.08,12,0,41,4,1,2648
50,0.11,3,0,48,5,0,14
64,0.04,0,1,32,6,0,554
68,0.57,0,0,55,4,0,245
112,0.71,1,1,28,4,1,443
50,0.14,0,0,50,5,0,102
50,0.47,4,1,59,5,1,645
50,0.29,3,1,39,11,0,4
50,1.0,12,0,83,4,1,4128
50,1.0,15,1,64,10,0,403
50,0.57,3,1,49,4,1,609
50,0.08,17,0,42,6,1,1191
50,0.25,3,0,36,7,0,44
50,0.54,2,1,59,7,1,4348
60,0.24,7,0,32,5,1,56
50,0.17,13,0,63,7,1,84
50,0.29,15,0,39,7,1,81
52,0.12,5,0,54,7,0,1185
50,1.0,2,0,34,4,1,3859
50,1.0,1,0,68,5,1,1110
50,1.0,15,0,40,7,1,41
54,1.0,15,0,54,7,1,186
72,0.14,20,0,42,4,1,657
50,1.0,8,0,76,6,1,86
50,0.15,4,0,36,8,0,433
72,0.08,8,1,26,6,0,3341
51,1.0,11,0,34,4,1,59
50,0.03,16,0,36,4,1,881
50,0.27,0,0,47,4,0,214
50,0.93,1,1,54,5,1,508
50,0.55,0,0,48,4,0,1719
50,0.04,3,1,68,6,0,27
50,1.0,15,0,46,7,0,44
50,0.71,4,1,42,5,1,841
72,0.6,19,0,40,8,1,73
60,0.49,5,0,36,6,0,3317
50,0.49,1,0,62,7,1,130
58,0.79,4,0,34,6,0,104
57,0.21,15,0,35,6,0,27
50,1.0,5,0,43,5,0,4087
50,0.49,16,0,49,9,1,48
62,1.0,4,1,44,11,1,24
58,0.62,5,0,53,6,0,827
50,0.46,1,1,51,11,0,988
50,0.87,3,1,52,7,0,1370
50,0.91,14,0,42,4,1,511
76,0.08,12,0,58,4,1,966
73,0.41,1,1,72,11,1,46
64,1.0,9,0,31,6,1,398
50,1.0,5,0,57,4,1,213
50,0.005479452,3,1,35,8,0,74
50,0.08,3,0,48,8,0,1220
60,0.08,13,0,30,7,0,79
50,0.12,0,1,39,7,0,128
50,0.49,5,0,33,6,0,3866
50,0.96,1,1,47,4,0,18
51,0.38,3,0,30,7,0,102
69,1.0,4,0,44,4,0,42
50,0.29,6,1,47,5,1,720
50,0.28,0,0,38,10,0,197
50,0.77,9,0,39,6,1,1541
76,0.03,5,1,43,5,1,27000
50,0.23,15,0,45,6,0,75
50,0.26,13,0,49,11,1,434
50,0.05,0,0,60,7,0,398
50,0.78,3,0,44,9,1,423
50,0.35,0,1,39,10,0,247
60,0.18,9,0,57,5,1,3317
50,0.36,1,1,54,7,0,4656
50,0.79,12,0,47,8,1,93
50,1.0,8,0,39,6,0,213
65,1.0,15,0,61,7,1,3457
50,0.29,1,1,60,5,1,32
50,0.9,7,0,71,7,1,77
50,0.22,1,1,72,8,1,1291
85,0.3,19,0,45,4,1,8455
60,0.01,1,1,33,7,1,105
50,1.0,11,0,55,6,0,461
50,0.31,0,0,51,5,1,4128
51,1.0,2,0,32,5,0,3856
50,0.23,0,1,33,7,0,245
76,0.69,8,0,26,7,1,2927
62,1.0,11,0,68,6,1,4762
76,0.44,15,0,39,5,0,4059
50,0.00273224,0,0,64,7,0,46
57,0.23,4,0,31,5,0,3317
95,0.41,13,0,20,4,1,125
64,0.08,8,0,27,10,0,2983
57,1.0,21,0,53,13,0,356
55,0.08,8,0,52,6,0,256
50,0.41,4,0,76,5,0,324
50,1.0,4,0,47,7,0,131
52,0.01,12,0,38,9,0,9817
50,1.0,11,0,43,10,0,30
125,0.75,16,0,40,5,1,163
90,1.0,13,1,31,8,1,159
50,0.15,8,0,75,6,0,1871
72,1.0,15,0,27,5,1,1601
50,0.97,5,0,49,7,0,35
50,0.86,20,0,52,10,0,3688
50,0.38,9,0,59,6,0,18
50,0.07,1,0,46,5,0,282
58,0.71,2,1,49,4,1,2139
50,1.0,14,0,41,5,1,9
52,0.08,6,0,38,6,0,10008
50,0.17,3,1,58,5,1,208
65,1.0,20,0,55,7,1,192
50,0.16,1,0,59,5,0,17
50,1.0,10,0,63,6,1,1052
50,0.14,3,1,38,7,1,58
50,0.81,3,0,69,9,0,2103
50,0.97,15,0,50,4,1,546
50,0.16,13,0,73,9,1,1054
50,0.97,10,0,55,5,1,217
50,0.51,2,1,43,6,0,1447
50,0.03,4,1,59,7,1,70
64,1.0,7,0,38,5,0,161
57,0.16,21,0,37,4,1,252
68,0.22,0,0,56,4,1,69
55,1.0,4,0,54,10,0,70
50,1.0,9,0,45,5,1,26
80,0.38,11,0,23,6,0,1323
54,0.34,14,0,36,7,1,46
72,0.2,1,1,31,4,1,3991
50,0.31,7,0,35,6,0,157
50,0.51,0,1,56,4,0,1062
85,0.45,9,1,32,10,1,229
76,0.98,12,0,40,6,1,167
50,1.0,5,0,36,6,0,763
50,1.0,6,0,58,7,0,335
50,1.0,15,1,43,6,1,1314
50,0.57,12,0,55,11,1,930
50,1.0,8,0,34,5,1,43
50,1.0,18,0,49,6,0,405
76,0.08,15,0,29,4,1,824
51,0.0027322404371584,3,1,31,5,1,4762
51,1.0,17,0,61,7,1,53
60,0.33,1,1,32,7,0,745
64,1.0,6,0,23,4,1,1601
50,0.46,0,1,72,8,1,27000
50,1.0,9,0,49,5,1,214
50,0.08,1,1,36,4,0,197
51,1.0,6,0,55,5,1,393
50,0.69,18,0,51,6,1,37
50,0.21,8,0,53,5,0,64
50,0.49,15,0,61,6,1,414
50,0.84,4,0,36,7,1,2733
50,0.28,0,0,64,7,1,1313
50,1.0,15,0,57,7,0,86
50,1.0,12,0,70,7,1,13
73,0.33,4,0,46,7,0,24
68,0.07,4,0,29,4,1,3866
50,0.58,2,0,43,6,1,44
50,0.78,6,1,60,6,1,1006
50,0.2,5,0,56,6,1,2694
50,1.0,3,0,40,6,1,473
50,0.08,2,1,36,7,1,170
50,0.1,0,0,46,6,0,575
62,0.03,4,0,47,7,1,1408
50,0.07,1,1,55,4,1,3214
50,0.07,9,0,47,7,1,568
100,0.37,13,0,30,8,1,1054
50,0.23,6,0,33,6,0,48
60,0.37,0,1,41,7,1,33
80,0.19,4,0,24,6,1,27000
50,1.0,13,0,52,8,1,14
100,0.18,0,1,20,4,0,735
68,0.52,15,0,31,4,1,27000
93,0.21,15,0,32,5,1,4348
50,1.0,1,0,41,5,0,7
50,0.82,8,0,35,5,0,1329
85,0.98,8,0,39,6,0,8455
50,0.48,15,0,42,4,1,1381
50,0.71,2,0,37,7,1,2446
50,0.04,16,0,60,5,0,149
64,0.5,7,0,35,7,0,1443
50,1.0,9,0,65,7,1,14368
50,0.08,5,1,60,5,1,3317
50,1.0,2,0,70,6,1,831
50,0.78,17,0,49,9,1,399
50,1.0,6,0,21,6,0,634
50,1.0,13,0,39,5,0,48
72,0.03,0,1,70,6,1,342
64,1.0,12,0,42,13,1,47
50,0.44,1,1,61,12,0,1468
50,0.04,3,0,53,9,0,227
50,0.47,9,0,78,6,0,1326
50,1.0,4,0,47,6,1,94
90,1.0,31,0,25,7,1,56
50,0.71,13,0,53,8,0,3963
50,0.36,3,1,56,5,0,532
68,0.08,9,0,37,7,1,269
50,1.0,5,0,56,15,1,82
50,0.72,6,0,57,7,1,1753
50,0.16,5,0,66,5,1,27000
50,1.0,12,0,83,6,1,1284
50,0.49,5,0,58,7,1,3946
50,0.02,1,1,60,4,1,44
54,0.06,1,1,32,4,0,11
50,1.0,3,0,74,6,1,90
50,0.21,2,1,68,8,0,303
50,1.0,10,0,55,7,0,78
68,0.69,2,1,27,5,0,1298
50,0.92,10,0,52,7,1,10
50,0.41,3,1,72,7,1,242
50,1.0,2,0,44,5,0,30
50,0.28,1,1,48,5,1,309
100,0.32,2,1,32,7,1,2715
50,1.0,3,0,39,7,1,11
50,0.54,3,1,48,5,1,2887
85,0.45,9,0,23,6,0,135
50,1.0,14,0,40,5,0,155
90,0.08,11,0,50,4,1,6736
76,0.24,10,0,32,7,0,2558
50,0.24,15,0,55,7,0,1313
90,0.71,1,1,27,4,0,7
52,1.0,11,0,43,5,0,97
56,0.24,10,0,61,6,0,19
50,0.93,0,1,63,6,0,146
50,1.0,7,0,52,5,1,164
118,0.55,10,0,27,8,1,27000
112,1.0,11,0,29,5,0,4059
95,1.0,11,0,66,6,0,10
50,1.0,14,0,40,5,1,3859
68,1.0,8,0,27,6,0,75
58,0.61,1,0,45,7,0,68
50,1.0,8,0,37,7,1,8455
50,0.47,5,0,55,11,1,454
68,1.0,12,0,55,7,1,68
50,0.1,0,1,38,4,1,47
50,0.75,1,0,46,5,1,610
50,0.03,0,0,74,5,1,27000
50,0.5,11,0,38,8,0,1005
100,0.03,2,1,25,5,1,103
50,0.07,8,0,26,7,0,4656
50,1.0,14,0,99,8,1,3430
50,0.03,4,1,50,6,1,135
72,0.07,13,0,41,5,1,2044
50,1.0,5,0,71,5,1,776
50,1.0,8,0,59,6,0,136
68,1.0,16,0,42,7,0,405
62,1.0,8,0,56,6,0,3184
95,0.2,2,1,33,5,1,4762
76,1.0,13,0,58,7,1,27000
50,1.0,17,0,44,6,1,1182
54,0.75,14,0,40,7,0,402
50,0.71,2,1,64,8,0,2715
50,0.27,2,1,65,5,1,19
80,0.2,1,1,25,7,1,1729
93,0.01,16,0,64,4,1,269
50,0.79,6,0,37,6,1,2446
50,0.4,7,0,80,6,1,988
50,0.06,0,1,57,7,1,2446
50,0.74,3,1,46,7,1,4982
50,0.95,2,1,75,4,1,137
50,0.8,3,1,77,4,0,5782
76,0.71,5,0,32,5,0,211
50,0.54,5,1,65,4,1,66
51,0.37,4,1,41,10,0,3388
80,1.0,19,0,43,7,1,53
54,0.66,18,0,43,7,1,2674
80,0.61,9,1,34,10,0,130
50,0.23,6,0,53,8,0,171
68,0.5,10,1,32,10,1,3184
50,1.0,12,0,67,10,1,2715
50,0.71,13,0,41,6,0,36
85,1.0,4,0,29,6,0,62
76,0.16,1,0,39,7,0,8455
50,0.5,11,0,50,9,0,76
57,0.08,9,0,31,7,0,962
50,0.35,4,0,67,11,1,283
50,0.5,11,0,53,9,1,1326
50,1.0,13,0,44,4,1,383
50,1.0,21,0,58,10,0,21
76,1.0,10,0,36,6,1,1955
50,0.24,0,0,78,5,0,171
50,1.0,2,0,32,6,0,2537
50,0.36,3,1,61,7,1,3317
64,0.63,2,1,59,5,1,2663
50,1.0,2,0,44,4,1,193
50,1.0,21,0,58,7,1,27000
50,1.0,13,0,50,8,0,405
50,0.56,15,0,41,4,1,84
90,0.11,3,0,27,4,0,285
50,0.73,19,0,68,7,0,35
50,0.4,5,1,61,4,1,2949
73,0.12,14,0,35,8,1,670
57,0.69,8,1,33,6,0,70
50,0.11,0,1,39,8,1,60
72,0.08,10,0,38,9,1,2446
50,0.64,4,1,40,6,0,36
50,0.06,13,0,43,9,1,18
50,0.06,14,0,56,7,1,31
90,0.2,13,0,27,6,1,1054
50,0.74,9,0,66,6,1,51
50,0.24,1,0,59,5,1,3963
50,1.0,1,0,50,6,0,27000
90,1.0,5,0,42,6,0,57
50,1.0,6,0,46,4,0,298
50,0.46,2,1,44,5,1,330
50,1.0,21,0,63,7,0,66
50,0.03,0,0,34,6,0,214
95,0.04,15,0,30,6,1,229
68,0.3,0,1,64,8,0,4
95,0.09,5,0,36,6,0,1753
50,1.0,6,0,54,4,1,85
50,1.0,9,0,76,7,1,56
50,0.09,16,0,48,5,0,1011
68,0.11,7,0,42,7,0,1326
50,1.0,4,0,42,7,0,2795
50,0.08,3,0,61,7,1,491
90,0.06,5,0,24,7,1,12750
50,1.0,14,0,50,8,0,55
52,0.36,5,1,46,5,1,5433
50,0.58,1,1,59,10,1,5936
100,0.87,6,1,33,10,1,2
125,0.05,2,1,37,4,1,355
50,0.33,0,1,62,7,0,342
50,1.0,7,0,52,6,0,106
50,0.08,5,0,40,7,0,1139
50,0.49,3,0,46,5,1,8880
50,0.1,0,1,59,4,0,987
50,0.22,7,0,51,5,1,399
56,0.83,16,0,64,6,0,27
72,0.49,6,0,36,5,0,1326
50,0.02,4,0,54,7,0,1323
50,0.09,0,1,37,5,1,238
50,0.58,5,0,42,10,0,483
90,0.02,0,1,29,5,1,1767
51,1.0,1,1,57,10,1,1974
50,0.01,1,1,39,5,0,120
72,0.08,5,0,31,6,0,10156
50,0.63,26,0,55,4,1,127
50,0.41,13,0,37,9,0,165
76,1.0,1,0,27,4,0,13
50,0.88,2,1,55,4,0,16
51,1.0,5,0,33,7,1,109
54,0.0027322404371584,0,0,46,5,0,9
90,0.87,19,0,23,8,1,66
50,0.04,1,1,48,7,1,27000
50,1.0,12,0,77,5,1,27000
90,0.54,10,0,30,6,0,139
50,1.0,10,0,74,6,1,1313
50,1.0,12,0,51,8,0,23
50,1.0,5,0,48,5,0,18
50,0.03,2,1,51,6,1,3317
50,0.53,2,0,35,9,1,5628
64,1.0,9,0,40,4,1,298
95,0.57,9,0,28,5,0,4059
50,0.27,0,1,66,7,0,3963
50,0.33,17,0,52,7,1,208
50,0.08,17,0,45,7,1,67
72,0.31,1,1,32,5,1,182
50,0.08,13,0,38,8,1,5539
64,0.1,10,0,27,7,1,282
100,0.66,12,0,25,11,1,5449
50,0.22,0,1,52,13,1,115
50,0.43,13,0,38,6,0,53
50,0.76,3,0,49,7,0,191
72,0.32,10,1,27,10,1,132
50,0.07,0,1,45,7,0,6485
50,0.67,9,0,34,5,0,473
66,0.61,2,1,55,10,1,20
50,0.29,5,1,52,7,1,8880
50,0.96,6,0,35,6,0,9
50,0.24,7,0,55,6,0,192
50,1.0,9,0,51,6,0,111
50,1.0,4,0,35,4,1,336
90,0.01,2,1,34,8,1,27000
50,0.79,10,0,53,4,1,307
57,0.25,1,0,52,5,0,645
50,0.08,0,1,65,7,0,1341
50,0.03,5,1,42,10,0,1217
50,1.0,10,0,70,4,1,14
54,1.0,9,0,59,5,0,634
69,0.4,0,1,35,4,0,16284
50,0.08,17,0,43,7,0,238
50,0.24,5,0,38,7,0,1296
50,0.99,3,0,54,8,0,28
67,0.02,3,1,43,8,0,657
90,0.51,6,0,42,6,0,23
68,0.08,1,0,45,5,0,2404
95,0.17,13,0,22,6,0,40
50,0.38,6,1,66,7,0,56
50,0.44,3,0,41,8,0,4087
90,0.6,7,0,26,9,1,3744
85,0.6,0,1,81,4,1,462
68,0.33,1,1,53,5,1,16533
51,0.12,6,0,34,6,0,1054
50,1.0,6,0,46,5,1,2051
50,0.07,9,0,36,6,0,97
80,0.14,0,1,28,4,1,385
50,1.0,5,0,48,5,1,2131
68,0.49,9,0,30,6,0,904
50,0.72,1,0,41,5,0,148
64,0.18,1,0,30,9,0,1313
51,0.49,9,0,35,7,0,8549
133,0.56,7,0,28,6,0,91
57,0.25,8,0,28,5,0,67
50,0.11,0,0,64,6,0,51
57,0.07,2,0,40,4,0,745
50,0.08,1,0,32,5,1,1326
50,0.27,10,0,71,7,1,14
50,1.0,5,0,80,5,1,283
50,0.29,1,1,70,8,1,2859
72,0.05,2,1,33,8,1,487
