ClaimNb,Exposure,VehPower,VehAge,DrivAge,BonusMalus,Density
0,0.75,6,10,54,50,949
0,1.0,5,9,56,50,1732
0,1.0,8,2,33,50,383
0,0.49,6,17,53,90,269
0,0.12,9,6,59,50,570
0,0.13,5,8,24,95,18
0,0.96,8,12,41,50,41
0,0.08,5,2,34,95,2120
0,0.01,4,9,23,139,745
0,1.0,7,12,54,50,295
0,0.7,9,6,24,85,1482
1,0.38,7,0,46,50,461
0,0.21,7,13,35,64,24
0,1.0,5,14,46,50,741
0,0.93,8,1,57,50,778
0,0.02,4,4,25,80,4128
0,0.5,9,15,63,50,3366
0,1.0,8,14,48,50,741
0,0.08,6,7,38,95,669
0,0.28,7,14,49,53,10
0,0.07,11,0,36,50,22
0,0.48,4,1,46,50,177
0,1.0,5,3,66,50,57
0,0.1,12,9,41,50,10
0,1.0,5,3,38,60,1601
0,0.18,8,8,45,50,88
0,0.41,11,0,38,50,125
0,0.23,11,17,32,60,45
0,0.08,6,2,56,50,2278
0,0.46,11,1,55,50,705
0,0.49,6,13,44,50,105
1,0.66,6,0,45,50,679
0,0.03,7,19,22,90,106
0,0.53,6,5,42,82,3288
0,1.0,6,16,27,60,57
0,1.0,7,8,45,50,206
0,0.71,4,1,55,50,262
0,0.71,7,10,52,53,3744
0,0.16,5,2,50,50,1296
0,0.08,7,7,39,50,7259
0,0.33,5,2,33,50,48
0,1.0,6,1,61,50,776
0,0.75,7,1,60,50,5723
0,0.28,5,16,29,64,11
0,0.03,4,0,23,100,626
0,0.08,7,3,25,80,159
0,0.71,4,5,53,50,726
0,0.45,10,1,62,50,299
0,0.05,4,14,42,54,831
0,0.18,6,15,28,85,15
1,1.0,6,8,78,50,3657
0,1.0,4,23,36,60,295
0,0.75,5,18,31,68,13
0,1.0,14,3,45,50,741
0,0.23,10,9,29,60,11
0,0.37,4,3,57,50,4348
0,0.8,7,12,70,50,405
2,1.0,7,6,45,50,1457
0,0.91,6,5,61,50,1893
0,0.49,9,10,37,50,1466
0,0.16,4,14,24,85,1054
0,0.16,6,8,58,50,23
0,0.33,4,16,43,80,1054
1,0.52,11,14,32,72,4116
0,1.0,6,14,64,50,1182
0,1.0,6,7,62,50,70
0,0.29,4,0,77,76,471
0,0.75,5,5,27,75,269
0,0.75,4,11,20,95,73
1,0.79,6,10,50,90,1313
0,1.0,7,8,47,50,473
0,1.0,5,12,36,50,4116
0,0.04,5,7,44,50,359
0,0.49,6,4,24,72,43
0,0.72,4,1,32,85,4348
0,0.5,6,6,46,64,3317
0,0.41,6,3,40,50,106
0,0.96,6,4,56,50,369
0,0.47,6,2,34,54,1217
0,1.0,5,15,36,57,7
0,0.55,8,14,42,51,537
0,0.05,6,2,24,100,51
0,0.08,5,11,31,60,74
0,0.86,7,2,51,76,132
0,0.03,5,1,44,50,41
0,0.08,6,7,26,85,1326
0,0.74,7,3,43,50,26
0,0.04,6,6,29,57,4456
0,0.08,6,7,61,50,76
0,1.0,6,7,48,50,433
0,0.45,4,1,46,50,4128
0,1.0,9,12,49,50,273
0,0.35,7,15,32,54,23
0,0.08,7,5,56,50,4059
0,1.0,7,2,75,50,12
0,0.49,4,7,37,58,782
0,0.2,4,19,66,100,393
0,0.14,6,8,33,54,104
0,0.33,5,2,49,50,824
0,0.12,7,3,32,64,107
0,1.0,5,3,24,72,125
0,1.0,6,3,60,50,79
0,1.0,6,3,54,50,713
0,0.99,8,3,65,50,115
0,0.87,5,1,48,50,824
0,0.28,6,1,33,60,10
0,1.0,8,7,63,50,26
0,0.33,6,6,46,51,2740
0,0.12,4,0,58,50,183
0,0.46,5,1,49,50,10
0,0.43,11,3,70,50,528
0,0.005479452,8,1,38,51,1171
0,0.05,10,0,54,50,461
0,0.11,8,22,54,50,1296
0,0.3,5,18,21,90,51
0,0.66,7,0,37,54,4762
0,0.03,8,0,41,50,645
0,0.63,10,2,67,50,14
0,1.0,5,11,46,85,45
0,0.09,6,8,46,50,229
0,0.12,5,6,47,68,27000
0,1.0,9,8,36,76,1271
0,0.49,9,9,58,50,1109
0,0.97,6,0,54,50,3946
0,0.15,11,11,33,50,124
0,0.14,7,7,39,64,5449
0,0.03,10,5,25,100,614
0,0.34,7,1,45,50,4762
0,0.83,5,4,29,118,196
0,0.48,7,1,47,50,623
0,0.12,4,15,48,62,97
0,0.91,7,5,31,68,214
0,0.31,4,14,54,50,4116
0,1.0,7,2,80,50,36
0,0.1,4,14,44,50,50
0,1.0,4,13,86,50,48
0,0.01,6,14,53,50,1054
0,0.23,4,1,24,72,8549
0,0.08,6,3,41,50,77
0,1.0,5,13,22,95,5449
0,0.07,5,2,49,50,60
0,0.08,6,9,33,75,152
0,0.08,7,5,55,50,726
0,1.0,6,15,43,50,164
0,0.08,6,0,30,90,570
0,1.0,6,2,58,50,307
0,0.74,4,4,68,50,345
0,0.58,9,22,32,90,105
0,0.51,6,6,80,50,33
0,0.08,9,20,39,57,218
0,0.62,7,0,52,50,276
0,0.7,7,2,52,50,45
0,0.1,4,0,50,68,2679
0,0.08,7,11,36,55,1541
1,0.22,7,0,40,64,1103
0,0.47,5,0,27,68,27000
0,0.23,7,6,61,50,283
0,0.27,5,11,19,100,37
0,0.45,11,0,43,90,738
0,0.03,6,0,63,50,43
0,0.37,8,0,54,90,10156
0,0.43,5,13,50,50,142
0,0.09,7,3,39,62,1601
0,0.27,5,1,49,50,9307
0,1.0,14,2,69,50,94
0,0.18,5,1,67,50,35
1,0.61,7,7,52,100,2795
0,0.0081967213114754,8,14,43,60,5449
0,0.47,12,0,63,50,408
0,0.09,4,1,63,50,405
0,0.03,7,0,23,85,2859
0,0.58,6,7,53,50,287
0,1.0,5,15,50,57,142
0,0.34,8,10,52,50,97
0,0.88,7,5,82,62,2740
0,0.81,6,9,46,56,26
0,0.51,7,7,52,50,405
0,0.07,6,5,55,50,754
0,0.89,5,0,46,51,542
0,0.44,7,16,61,50,308
0,1.0,7,10,36,60,6736
0,0.08,5,11,57,57,112
0,1.0,6,7,32,76,44
0,1.0,4,14,53,50,26
0,0.42,4,1,58,64,4059
0,1.0,5,6,58,50,22
0,0.22,4,2,55,50,118
0,0.33,10,16,40,50,754
0,0.75,9,10,79,50,3374
0,0.04,7,3,37,63,323
0,0.71,10,1,43,50,1225
0,1.0,5,12,39,50,57
0,0.03,7,1,60,50,454
0,0.22,5,5,88,52,91
0,0.65,7,7,52,50,30
0,0.16,8,0,45,50,404
0,0.45,7,1,50,50,3963
0,1.0,6,2,57,50,9307
0,0.08,6,2,34,50,217
0,0.25,9,18,52,50,9
0,0.19,4,0,22,85,218
0,0.04,4,0,58,58,85
0,0.01,7,5,60,50,64
0,0.75,4,1,74,50,632
0,1.0,9,16,49,50,71
0,0.1,8,0,43,50,721
0,0.75,11,10,35,64,741
0,0.29,6,4,28,80,66
0,0.08,6,4,33,66,185
1,0.95,4,11,20,90,1645
0,0.49,10,5,47,50,1005
0,0.54,4,0,72,72,1658
0,0.08,6,6,54,50,3368
0,0.06,6,17,37,54,745
0,0.74,6,8,53,50,93
0,0.13,7,1,65,50,182
0,0.87,5,5,42,50,323
0,0.06,8,1,54,50,157
0,1.0,8,2,47,50,4128
0,0.09,9,0,36,50,81
0,1.0,4,4,50,50,402
0,0.06,7,0,57,50,6511
0,1.0,13,2,64,50,23
0,0.19,6,0,29,72,60
0,1.0,6,10,51,50,31
0,0.03,5,1,40,50,126
0,0.28,5,0,42,50,84
0,1.0,6,13,59,72,4116
0,0.03,5,10,41,95,8023
0,1.0,6,12,29,54,583
0,0.04,6,3,33,50,4116
0,1.0,4,4,69,50,211
0,0.1,9,13,49,50,13
0,0.2,5,1,77,85,12
0,1.0,6,7,52,50,3963
0,1.0,7,11,26,57,81
0,0.24,8,18,55,50,1457
0,0.32,10,12,52,50,214
0,0.02,6,1,56,50,116
0,1.0,6,4,67,52,149
0,0.05,4,2,64,50,13
0,1.0,9,20,70,50,745
0,0.74,8,15,25,76,1929
0,1.0,6,3,39,50,160
0,1.0,10,17,46,54,83
1,0.41,11,14,80,54,412
0,0.61,4,1,29,85,2308
0,0.38,5,9,35,68,2224
0,1.0,15,6,30,51,23
0,0.59,7,1,54,50,818
0,0.59,5,15,29,90,1898
0,0.12,6,10,49,50,46
0,0.22,4,5,27,95,81
0,1.0,8,11,53,50,35
0,1.0,5,5,50,50,3744
0,0.91,7,1,45,50,1127
0,1.0,4,10,49,50,983
0,1.0,7,3,46,50,1313
0,0.45,7,11,35,100,2044
0,0.17,6,13,47,54,99
1,0.09,7,0,68,50,959
0,0.35,9,10,60,50,796
0,0.08,7,1,33,57,116
0,0.71,6,2,67,50,57
0,0.08,8,16,41,64,5460
0,0.31,9,15,58,50,229
0,0.54,8,15,28,76,3963
0,0.5,8,20,42,50,2740
0,1.0,4,6,75,50,3490
0,0.54,8,7,68,50,4775
0,0.48,4,1,26,76,4762
0,1.0,7,19,48,63,1054
0,0.95,4,4,49,50,2872
0,0.41,7,18,50,57,32
0,0.57,5,3,57,50,330
0,0.49,6,13,38,68,197
0,0.2,7,1,53,50,113
0,0.13,5,12,42,68,50
0,0.08,5,7,40,64,553
0,0.07,11,10,38,50,679
0,1.0,6,16,36,85,741
0,0.06,7,0,33,80,46
0,0.43,8,2,24,100,6485
0,0.89,5,2,41,50,45
0,0.55,7,6,41,85,30
0,0.78,6,16,28,85,1232
0,0.49,7,2,35,50,12
0,1.0,6,13,68,50,23
0,1.0,4,13,52,50,2733
0,1.0,6,13,46,50,1002
0,0.08,4,9,37,51,824
0,0.62,7,0,58,61,1457
0,0.57,6,10,30,60,645
1,0.31,6,2,23,95,3274
0,0.2,4,2,57,50,1006
0,0.16,7,10,44,50,3317
0,0.5,9,10,33,80,1468
0,1.0,5,4,38,72,47
0,0.58,7,15,32,80,52
0,1.0,6,5,64,50,4982
0,0.13,6,9,64,58,12
0,0.5,6,6,64,53,1699
0,0.08,6,3,40,50,324
1,1.0,6,1,77,50,481
0,0.24,9,8,41,100,1313
0,0.08,9,3,54,50,473
0,0.43,6,6,37,50,508
0,0.25,5,0,71,50,101
0,0.5,6,16,44,50,169
0,0.39,4,0,20,50,369
0,1.0,10,15,46,50,33
0,0.78,6,5,45,50,161
0,0.03,4,0,41,95,2648
0,0.08,4,15,30,67,3182
0,0.14,4,0,65,50,458
0,0.95,7,6,31,57,1671
0,0.42,9,11,49,50,186
0,0.2,7,1,29,72,248
0,0.22,4,8,49,50,104
0,0.48,6,6,43,58,298
0,0.53,9,4,45,50,185
0,0.78,12,3,48,50,4348
0,0.78,11,3,54,50,595
0,0.23,5,1,41,50,677
0,0.7,5,10,26,72,66
0,0.26,4,0,28,85,1221
0,0.02,5,2,28,72,272
0,0.49,5,5,25,72,9307
0,0.57,5,2,27,64,5877
0,0.08,4,8,35,72,3862
0,1.0,6,6,28,64,1165
0,1.0,7,1,56,50,283
0,0.49,8,14,61,50,127
0,1.0,7,16,45,50,473
0,1.0,6,6,59,50,9307
0,0.49,10,9,55,50,4427
0,1.0,6,12,51,50,36
0,0.6,7,0,53,64,4348
0,0.2,8,2,48,50,276
0,0.11,8,1,32,54,4685
0,0.08,7,5,34,80,2498
0,0.04,6,5,46,50,113
0,0.28,4,16,27,100,96
1,1.0,4,15,42,62,50
0,1.0,4,13,48,50,1054
0,0.03,7,9,43,59,283
0,1.0,6,2,66,50,1313
0,0.07,9,0,23,95,300
1,0.79,5,18,47,50,473
0,0.07,7,0,61,50,1774
0,0.38,8,1,57,50,83
0,1.0,6,14,67,50,46
0,0.33,8,6,23,85,444
0,1.0,6,8,43,50,12
0,1.0,4,6,38,50,261
0,0.19,6,3,43,50,28
0,1.0,4,10,52,60,75
0,0.03,4,16,26,100,57
0,0.49,6,7,28,80,60
0,0.16,4,13,28,80,81
0,0.53,10,0,58,55,461
0,0.29,7,10,32,58,111
0,1.0,4,7,25,64,3963
0,1.0,7,3,46,50,64
1,0.62,7,16,39,50,101
0,0.78,4,16,52,100,741
0,0.38,5,2,30,95,854
0,0.76,5,9,29,112,1959
0,0.56,7,5,61,50,164
0,1.0,5,3,43,50,170
0,0.64,4,17,22,80,222
0,0.26,9,15,21,100,359
0,0.07,8,15,35,50,85
0,0.07,5,11,31,100,55
0,1.0,7,2,76,50,12
0,0.98,5,7,52,50,3744
0,0.73,5,6,54,50,4128
0,0.75,4,2,26,68,756
0,0.06,11,0,47,70,3317
0,1.0,7,15,75,50,238
0,0.41,7,11,30,64,1753
0,0.83,8,17,62,50,115
0,0.08,7,1,48,50,508
0,1.0,5,2,51,50,29
0,0.53,5,0,39,50,3317
0,0.43,6,4,75,50,451
0,1.0,5,1,37,76,563
0,1.0,7,1,53,50,48
0,0.91,6,4,38,50,349
0,1.0,4,4,53,55,467
0,0.12,11,6,39,50,1976
0,0.0027397260273972,6,9,22,112,866
0,1.0,8,14,42,50,133
0,0.52,10,12,62,50,17
0,0.24,4,14,48,50,176
0,0.17,4,11,44,50,150
0,0.08,5,2,34,95,2120
0,0.29,6,19,63,50,30
0,1.0,8,17,38,57,40
0,0.11,6,13,36,60,149
0,0.07,6,5,45,50,22669
0,1.0,6,16,49,50,1600
0,0.53,9,4,53,50,3386
1,0.12,9,3,39,50,534
0,0.06,4,4,60,50,1326
0,0.55,7,13,20,90,66
0,1.0,6,7,41,50,2446
0,0.28,5,5,48,50,959
0,0.08,6,4,65,50,416
0,0.59,4,8,58,50,388
0,0.63,5,1,58,50,3317
0,0.44,7,0,49,50,198
0,0.08,5,16,19,100,677
1,1.0,4,7,75,50,83
0,0.61,7,1,25,140,182
0,1.0,11,5,38,50,1313
0,0.33,4,10,57,50,39
1,0.01,6,3,58,100,1962
0,1.0,5,16,66,50,27
0,1.0,6,1,23,125,45
0,0.58,5,0,28,76,3963
0,1.0,5,13,52,50,134
0,0.01,11,3,30,72,20
0,1.0,7,15,78,50,67
0,0.34,4,8,86,50,28
1,0.56,6,5,26,100,27000
0,0.23,6,17,38,54,155
0,1.0,6,1,52,50,2575
0,1.0,6,6,56,50,251
0,0.58,6,5,21,80,182
0,0.08,5,8,39,106,3866
0,0.54,7,16,34,106,2399
0,0.28,10,10,30,57,741
0,0.79,6,8,57,50,154
0,0.51,12,36,33,50,24
0,0.28,5,14,46,50,169
0,1.0,6,5,47,50,383
0,0.45,4,0,45,50,27000
0,1.0,7,10,43,95,3317
0,1.0,9,16,59,50,3490
0,1.0,4,12,32,50,528
0,0.97,8,5,53,50,44
0,0.51,4,2,59,50,101
0,0.22,8,10,52,75,211
0,0.02,7,3,28,60,5460
0,1.0,5,7,34,51,86
0,0.5,7,13,44,53,349
0,1.0,5,2,55,50,251
0,0.08,6,7,55,50,3317
0,1.0,4,9,40,50,434
0,0.07,9,2,38,53,1403
0,0.71,6,13,53,50,9307
0,0.67,4,14,46,50,23
0,0.25,6,11,25,95,1482
0,0.67,4,15,28,90,85
0,0.23,5,1,44,71,419
0,0.01,7,2,39,54,1232
0,0.03,4,2,29,85,161
0,0.08,6,7,40,71,534
0,1.0,6,5,49,50,4762
0,0.23,8,0,28,90,141
1,0.22,4,0,41,50,277
0,0.15,11,1,32,58,50
0,0.08,7,4,33,50,3963
0,0.08,6,11,36,60,3317
0,0.15,8,0,42,53,388
0,0.28,4,2,43,50,147
0,1.0,7,10,81,50,1002
0,0.94,6,11,84,73,90
2,1.0,7,10,52,50,1273
0,1.0,6,1,30,60,5177
0,0.25,4,21,56,50,252
0,0.25,9,5,37,50,644
0,0.12,6,15,56,50,3744
0,0.7,6,15,53,95,163
0,0.24,5,9,40,76,1054
0,0.5,4,20,50,50,83
0,0.61,7,17,35,54,295
0,0.28,4,1,40,62,58
0,0.25,5,7,51,54,60
0,1.0,6,8,49,50,49
0,1.0,7,11,61,50,200
0,0.26,5,2,33,67,3317
0,0.27,6,8,31,60,716
0,1.0,5,3,37,50,564
0,0.74,4,7,25,72,184
0,1.0,5,13,73,50,399
0,0.79,9,16,50,50,24
0,0.32,6,10,27,72,481
0,0.61,8,4,28,95,1313
0,0.63,5,2,59,50,127
0,1.0,7,10,43,50,66
0,0.56,7,1,50,50,3317
0,0.75,4,2,78,50,451
0,1.0,6,14,75,50,149
1,0.69,5,13,44,50,32
0,0.61,6,1,73,54,1422
0,0.09,6,2,64,50,342
0,0.41,6,4,58,50,8455
0,1.0,6,1,50,50,287
0,1.0,9,15,53,50,117
0,0.93,4,13,37,64,1326
0,1.0,4,15,48,50,4128
0,0.5,5,0,31,80,694
0,0.36,4,5,35,51,2674
0,1.0,7,13,54,50,109
0,0.17,4,12,67,50,8455
0,0.49,13,7,28,64,286
0,0.53,10,2,49,50,645
0,0.91,5,3,47,50,41
0,1.0,9,16,55,64,3317
0,0.41,4,12,43,100,114
0,0.56,7,4,49,50,25
0,1.0,7,10,60,50,98
0,0.51,4,1,49,50,609
0,1.0,6,17,70,90,81
0,0.52,6,13,62,72,1398
0,0.24,7,7,65,115,3688
0,0.19,6,15,26,72,817
0,1.0,6,6,45,50,15
0,0.36,10,1,36,58,2569
0,0.8,4,10,38,50,405
0,1.0,8,2,37,64,3541
0,0.73,7,13,53,50,295
0,0.08,4,3,28,68,3866
1,0.46,7,1,50,63,1957
0,0.25,5,4,42,62,41
0,1.0,5,9,68,50,192
0,1.0,6,1,29,54,155
0,0.2,10,7,34,57,50
0,0.5,6,8,47,50,27
0,0.8,7,0,58,50,1326
0,0.09,6,8,64,50,282
0,1.0,5,17,47,50,18
0,0.47,4,1,22,90,29
0,1.0,4,14,31,51,118
0,0.51,6,2,68,50,13
0,0.06,7,0,29,80,1780
0,1.0,4,16,27,50,562
0,1.0,5,7,43,50,51
0,0.71,14,6,38,50,177
0,1.0,6,4,54,50,46
0,0.83,9,30,48,50,23
0,1.0,5,9,71,50,625
0,0.04,7,10,52,68,148
0,0.98,7,5,36,50,461
0,0.03,6,5,53,50,745
0,1.0,7,15,56,50,27
0,0.54,7,16,30,100,30
1,1.0,4,9,49,76,483
0,0.08,5,4,33,80,116
0,0.17,14,9,26,72,4116
2,0.52,4,14,20,95,64
0,0.5,11,3,52,66,3866
0,0.27,6,7,50,50,12
0,0.06,5,0,24,76,824
0,0.31,10,11,27,85,227
0,0.74,5,8,20,100,323
0,1.0,5,5,40,58,83
0,1.0,7,8,39,55,182
1,1.0,7,6,32,58,149
0,0.45,6,5,52,79,2715
0,0.08,6,7,26,68,133
0,1.0,4,7,42,50,100
1,0.79,7,0,57,72,290
0,0.01,8,14,58,100,1490
0,0.25,6,10,27,60,11
0,0.83,8,11,43,50,84
0,0.54,4,1,44,76,2715
0,0.83,4,15,45,50,820
0,0.28,12,13,20,100,179
0,0.28,11,10,45,50,183
0,0.5,6,9,26,68,3103
0,0.07,10,0,64,50,83
0,0.95,8,4,46,50,173
0,0.59,7,10,30,72,910
0,0.24,5,19,63,50,3963
0,0.01,6,2,41,50,8455
1,1.0,6,12,37,50,1482
0,0.69,4,0,36,50,1462
0,1.0,9,14,39,68,1535
0,0.08,4,14,37,72,10
0,1.0,6,6,41,50,179
1,0.05,5,0,40,50,287
0,0.12,7,12,38,68,354
0,0.96,10,0,62,50,49
0,0.25,6,12,58,72,17
0,0.2,7,15,42,76,5460
0,0.12,7,15,45,60,1284
0,1.0,5,6,32,60,7590
0,0.24,6,11,58,50,4220
1,1.0,7,2,38,58,353
0,0.08,5,10,37,76,642
0,1.0,5,2,44,50,61
0,1.0,7,10,29,68,418
0,1.0,5,8,55,50,229
0,0.28,10,10,36,95,6570
0,1.0,5,22,37,50,41
0,0.1,6,2,80,50,2733
0,0.4,6,12,26,100,3744
0,0.52,9,6,63,50,610
0,1.0,6,16,52,50,53
0,0.58,4,10,57,57,1054
0,1.0,5,8,74,50,2733
0,0.07,9,16,52,50,132
0,0.36,10,0,69,50,104
0,1.0,7,7,34,51,154
0,0.58,8,1,62,50,3214
0,1.0,7,14,43,60,1408
0,0.5,6,8,35,57,243
0,0.01,4,0,70,50,37
0,0.95,7,5,40,50,252
0,0.43,7,1,32,72,1867
0,0.5,7,3,29,60,1867
0,0.08,8,12,61,55,11
0,1.0,7,8,43,50,44
0,0.08,6,9,56,50,1326
0,0.12,11,4,36,64,41
0,1.0,12,20,55,50,295
0,1.0,5,8,26,60,10
0,0.75,6,0,52,50,251
0,0.008219178,7,2,39,60,124
0,0.94,4,15,40,50,222
0,0.23,6,5,43,50,23
0,0.18,4,12,36,50,174
1,0.49,11,2,38,50,266
0,0.14,7,11,28,57,98
0,0.08,8,0,57,50,362
0,0.63,4,3,25,140,640
0,0.3,6,5,62,52,681
0,0.28,7,5,58,57,1871
0,0.48,5,0,35,60,176
0,1.0,7,3,36,50,177
0,0.08,5,8,31,76,105
0,1.0,9,5,38,50,610
0,0.08,5,3,44,68,522
0,0.26,9,5,37,60,1982
0,0.17,11,1,63,50,175
0,1.0,7,15,36,76,9307
0,0.09,5,0,36,80,452
1,1.0,7,16,22,118,1851
0,0.66,5,1,30,51,109
0,1.0,6,19,72,50,43
0,0.94,6,4,34,50,817
0,0.32,5,6,29,90,126
0,1.0,5,3,44,50,74
0,0.71,4,6,57,76,165
0,1.0,6,3,53,50,4128
0,0.94,5,11,39,57,3317
0,0.29,5,8,40,60,1867
0,1.0,4,8,52,50,3430
0,0.7,4,12,37,80,2658
0,1.0,5,9,32,50,3317
0,0.49,9,7,51,50,114
0,0.81,7,14,44,85,3021
0,0.12,6,7,29,72,80
0,1.0,5,9,31,57,58
0,1.0,5,6,45,50,178
0,1.0,7,9,56,50,763
0,0.04,4,1,38,80,796
0,0.28,8,2,50,50,644
0,1.0,5,6,45,50,4762
0,1.0,5,6,22,90,4172
0,0.12,5,0,44,50,213
0,1.0,7,4,60,50,153
0,0.16,7,11,76,50,295
0,0.26,11,3,36,62,821
0,0.08,11,1,48,50,113
1,1.0,10,11,51,85,2805
0,0.41,9,7,38,50,405
0,0.07,6,10,39,56,51
0,0.01,5,4,52,50,65
0,0.59,7,14,35,95,222
1,0.43,5,15,48,76,298
0,0.44,7,0,37,51,3866
0,0.17,9,10,26,95,96
0,1.0,5,18,58,50,64
0,1.0,4,10,35,50,84
0,0.27,7,6,32,54,59
0,0.87,6,15,39,54,9307
0,0.22,8,1,64,50,15703
0,1.0,4,13,80,50,3868
0,0.71,8,3,49,60,1767
0,0.04,4,15,37,50,9850
0,0.0054794520547945,11,0,31,60,37
0,0.2,9,5,37,50,644
1,1.0,4,5,71,50,2674
0,1.0,6,12,47,54,747
0,1.0,5,2,68,50,1287
0,0.15,7,6,58,50,411
0,1.0,4,4,66,50,9307
0,1.0,7,9,40,50,53
0,0.12,4,2,48,50,1846
0,0.71,6,1,59,65,568
0,0.22,12,1,49,50,115
0,0.41,6,16,49,62,12
0,1.0,5,6,33,50,3317
0,0.28,7,3,44,50,81
0,1.0,10,5,49,50,1976
0,0.81,7,2,67,50,1793
1,0.07,9,0,35,55,1780
0,0.58,6,0,77,50,86
0,1.0,7,16,36,50,26
0,1.0,7,10,55,50,12
0,0.71,9,2,42,50,182
0,0.97,4,11,53,50,93
0,1.0,5,12,66,59,158
0,1.0,6,5,54,50,856
0,0.57,7,1,36,69,9802
0,0.29,6,3,52,68,107
0,1.0,4,12,30,54,48
0,1.0,4,7,32,90,3238
0,0.49,6,8,71,50,25
0,0.07,4,5,39,60,127
0,0.49,6,6,63,50,4059
0,0.08,6,11,42,50,155
0,0.71,4,1,33,57,3238
0,0.33,5,0,61,50,27
0,0.4,5,5,38,50,64
0,0.49,4,0,41,51,233
0,0.28,4,1,53,90,747
0,1.0,6,8,45,50,244
0,0.04,15,3,53,50,657
0,0.36,4,2,34,54,3238
0,0.07,4,0,22,100,4220
0,1.0,6,8,71,50,227
0,0.69,7,1,52,50,8561
0,0.14,6,11,70,50,8
0,0.49,9,14,41,76,8561
0,0.08,7,19,49,68,31
0,0.03,7,1,58,50,4617
0,0.15,8,9,30,100,2710
0,0.57,7,19,31,68,238
0,0.33,15,3,48,50,776
0,0.08,11,4,52,50,72
0,0.5,4,9,65,76,4116
1,1.0,6,7,35,88,31
0,0.53,10,1,59,50,3301
0,1.0,7,7,64,50,36
0,0.87,11,1,50,50,3103
0,0.51,6,5,57,62,37
0,0.81,4,0,54,50,5376
0,1.0,7,3,48,50,405
0,0.66,10,7,38,56,54
0,0.33,8,2,53,50,17
0,0.7,10,1,34,54,673
0,0.28,8,4,71,50,53
0,0.63,10,0,31,68,27000
0,0.43,6,7,60,50,663
0,0.5,5,1,22,90,45
0,0.45,5,6,51,50,2733
0,0.08,6,7,36,55,606
0,0.49,6,7,37,50,28
1,0.19,5,10,36,76,5449
0,0.03,6,0,21,90,381
0,1.0,5,7,24,72,10
0,0.2,4,0,68,50,634
1,0.45,7,0,47,50,670
0,1.0,4,8,36,50,193
1,1.0,6,5,51,50,122
0,0.13,4,9,57,50,120
0,0.05,5,4,48,50,3317
0,0.46,4,5,37,90,27000
0,0.27,5,1,34,50,32
0,1.0,5,7,72,50,46
0,0.04,6,4,25,68,1629
0,1.0,10,3,40,50,678
0,0.05,8,0,41,51,2563
0,1.0,5,10,63,50,473
0,0.16,6,4,21,80,91
0,0.2,6,2,30,64,204
0,0.24,6,12,44,50,388
0,1.0,6,11,74,50,1468
0,0.16,5,13,45,50,497
0,0.25,5,3,36,50,109
0,0.06,8,0,60,50,462
0,0.08,7,3,62,76,7259
0,0.03,4,0,53,50,95
0,1.0,4,11,43,71,354
0,0.08,4,15,19,100,176
0,0.008196721,7,10,23,80,24
0,0.51,7,2,34,57,189
0,0.5,6,11,47,50,215
0,0.63,6,14,30,60,14
0,1.0,7,8,51,50,11
0,1.0,6,10,37,50,30
0,1.0,7,11,50,50,634
0,0.12,6,12,29,95,61
0,1.0,7,17,47,50,169
0,0.24,14,9,74,50,56
0,0.01,8,1,44,50,1185
0,0.33,8,6,46,106,39
0,0.73,12,1,25,72,634
0,0.95,10,10,24,100,516
0,0.08,10,10,51,50,39
0,0.68,5,11,65,76,610
0,1.0,11,8,44,52,747
0,1.0,6,8,47,50,2446
0,0.76,7,1,69,50,868
1,0.83,7,11,41,50,436
0,1.0,6,8,46,50,3317
0,1.0,7,3,31,100,313
0,0.2,9,3,66,50,17
0,0.7,4,1,40,100,1309
0,1.0,6,9,72,50,405
0,0.74,12,10,40,50,256
0,1.0,7,15,38,50,793
0,0.06,4,0,35,50,209
0,1.0,5,10,35,50,41
0,1.0,7,1,54,50,213
0,0.36,8,1,50,60,27000
0,0.4,9,7,32,57,227
0,0.24,4,1,60,74,22
0,0.41,8,1,32,80,3628
0,0.33,8,0,39,50,721
0,0.5,10,1,38,51,342
0,0.78,10,1,47,50,66
0,0.12,7,15,29,80,265
0,0.59,5,14,50,50,23
0,1.0,7,6,31,50,16
0,0.31,7,3,51,50,149
0,1.0,5,11,35,50,563
0,1.0,6,1,27,90,4116
1,0.03,4,1,56,50,983
0,1.0,6,11,43,50,298
0,0.21,6,16,39,50,20
0,0.41,4,0,77,50,1221
0,0.45,4,13,36,64,1704
0,0.03,5,3,28,80,2090
0,0.08,4,18,27,64,213
0,0.08,10,17,31,80,670
0,0.76,6,9,45,50,39
0,0.04,4,13,45,50,94
0,0.11,6,0,35,85,4762
1,0.49,6,8,61,50,69
0,0.08,6,9,33,75,152
0,0.74,10,10,56,50,317
0,0.34,10,9,27,118,208
0,1.0,5,2,74,50,324
0,0.87,7,5,59,50,966
0,0.07,7,1,50,50,3859
0,0.71,5,12,57,50,29
0,0.35,5,10,36,51,2575
0,1.0,7,6,34,52,22
0,1.0,6,7,32,51,47
0,1.0,6,12,61,50,155
0,0.58,6,11,35,50,14
0,0.49,11,4,62,50,458
0,1.0,4,4,75,50,4116
0,0.25,10,12,33,54,3317
0,0.48,7,6,44,72,1237
0,0.08,5,3,25,76,8
0,0.33,13,23,45,57,229
0,0.08,7,1,35,60,3963
