,ClaimNb,Exposure,VehPower,VehAge,DrivAge,BonusMalus,Density
452045,0,0.02,9,13,50,54,13
452046,0,0.9,5,4,36,50,1313
452047,0,0.67,10,14,59,50,285
452048,0,0.33,6,9,43,58,1237
452049,0,0.21,6,8,49,50,564
452050,0,0.28,10,3,69,55,748
452051,1,0.84,5,4,67,63,172
452052,0,0.22,8,1,37,50,3317
452053,0,0.93,10,9,31,50,626
452054,0,0.07,6,9,52,50,545
452055,0,1.0,5,1,64,50,1313
452056,0,0.07,4,1,39,106,20
452057,0,0.28,5,1,51,50,27000
452058,0,0.78,4,1,22,100,1140
452059,0,0.61,4,2,60,58,903
452060,0,0.81,11,5,44,58,565
452061,0,0.47,6,4,31,60,4059
452062,1,1.0,6,14,27,64,117
452063,0,1.0,5,3,64,50,31
452064,0,0.45,7,1,40,100,7752
452065,0,0.36,10,1,42,67,45
452066,0,0.76,4,0,38,50,1403
452067,0,0.51,6,7,53,50,393
452068,0,0.2,10,3,60,50,1286
452069,0,0.96,6,1,56,50,555
452070,0,0.63,4,3,44,50,144
452071,0,0.49,4,1,51,50,824
452072,0,1.0,4,21,20,90,2415
452073,0,0.24,7,10,49,50,1704
452074,0,0.12,4,1,35,50,461
452075,0,0.15,8,8,52,76,1329
452076,0,0.2,5,6,57,50,51
452077,0,1.0,7,3,39,50,54
452078,0,1.0,4,5,52,50,1241
452079,0,0.32,5,13,57,52,3095
452080,0,0.49,4,2,60,52,85
452081,0,1.0,4,3,74,50,4128
452082,0,0.33,6,16,38,50,295
452083,0,0.9,9,13,30,62,31
452084,0,0.5,9,4,51,83,269
452085,1,0.13,8,15,47,50,32
452086,0,1.0,6,12,63,50,25
452087,0,0.38,9,1,30,80,214
452088,0,0.18,4,1,29,68,145
452089,0,1.0,10,12,72,53,1609
452090,0,0.0027397260273972,6,4,59,50,856
452091,0,1.0,6,8,23,76,473
452092,0,0.07,7,13,32,51,405
452093,0,0.03,5,1,50,50,46
452094,0,0.14,5,9,41,50,238
452095,0,0.48,4,6,24,85,58
452096,0,0.06,4,15,52,50,25
452097,0,1.0,4,7,52,50,269
452098,0,1.0,5,5,41,50,11
452099,0,0.49,5,15,41,50,254
452100,0,0.74,8,2,72,50,395
452101,0,0.75,5,12,54,50,575
452102,0,1.0,5,15,26,68,67
452103,0,0.0027397260273972,4,17,33,50,207
452104,0,0.1,12,2,36,52,291
452105,0,1.0,4,12,44,50,1326
452106,0,0.71,6,3,52,50,264
452107,0,1.0,11,13,44,50,1192
452108,0,1.0,7,3,36,54,3386
452109,0,0.36,7,3,63,58,20
452110,0,0.22,4,0,48,50,124
452111,0,0.03,6,1,52,55,229
452112,0,1.0,4,12,30,57,27000
452113,0,0.1,8,2,38,62,1516
452114,0,0.03,4,14,26,85,1313
452115,0,1.0,6,8,33,50,164
452116,0,1.0,5,1,62,58,104
452117,0,0.21,4,5,32,60,108
452118,0,0.12,7,3,30,54,240
452119,0,0.97,4,2,39,76,796
452120,0,0.41,5,6,38,54,878
452121,0,0.74,4,1,38,62,1273
452122,0,1.0,6,6,28,57,85
452123,1,0.44,7,12,24,147,1541
452124,0,0.12,7,1,57,50,12
452125,0,1.0,7,14,50,76,2740
452126,0,0.07,7,18,39,68,196
452127,0,0.8,4,3,51,50,332
452128,0,1.0,7,11,55,50,120
452129,1,0.09,6,0,69,50,40
452130,0,0.56,6,3,53,50,24
452131,0,1.0,7,13,81,50,8455
452132,0,0.29,4,1,55,50,402
452133,0,0.08,9,12,36,90,5460
452134,0,1.0,7,19,77,50,568
452135,0,0.08,6,8,35,80,40
452136,0,0.87,7,5,42,50,439
452137,0,0.9,8,1,24,72,2399
452138,0,0.08,5,2,34,50,252
452139,0,1.0,6,10,31,67,64
452140,0,0.48,6,14,28,72,67
452141,0,0.8,5,1,28,85,4762
452142,0,0.13,8,3,29,72,3274
452143,0,1.0,6,12,48,50,16
452144,0,1.0,4,12,33,50,1063
452145,0,1.0,7,5,48,50,58
452146,0,0.03,9,1,24,100,2604
452147,0,0.2,8,2,28,76,21
452148,0,1.0,7,4,85,50,142
452149,0,1.0,5,8,52,50,1313
452150,0,0.89,8,1,26,70,288
452151,0,0.08,7,15,37,60,3708
452152,0,0.13,7,3,38,50,58
452153,0,0.24,4,9,53,50,731
452154,0,1.0,6,6,66,50,222
452155,0,1.0,8,2,37,50,4116
452156,0,1.0,5,6,48,50,213
452157,0,0.31,10,9,31,95,48
452158,0,1.0,6,16,54,50,155
452159,0,0.1,4,12,27,100,8455
452160,0,0.43,6,1,76,50,393
452161,0,0.13,10,16,32,76,222
452162,0,1.0,4,13,29,72,153
452163,0,0.01,8,0,53,50,306
452164,0,0.79,8,2,38,50,204
452165,0,0.46,4,3,56,50,238
452166,0,0.03,5,2,27,68,4762
452167,0,0.21,6,7,33,50,45
452168,0,0.58,7,1,57,60,11
452169,0,0.48,10,14,38,76,298
452170,0,0.46,7,11,36,51,528
452171,0,0.19,4,12,38,60,1326
452172,0,1.0,6,4,41,50,42
452173,0,0.61,6,10,46,50,782
452174,0,0.0027397260273972,5,17,25,90,2620
452175,0,1.0,7,16,77,50,1622
452176,0,0.27,5,9,43,76,4116
452177,0,0.23,4,1,51,64,238
452178,0,1.0,7,1,70,50,399
452179,1,0.33,6,3,36,95,27000
452180,0,0.45,10,3,49,50,39
452181,0,1.0,7,16,22,76,644
452182,0,0.05,5,15,50,50,372
452183,0,1.0,5,4,49,50,81
452184,0,0.03,8,0,37,57,1541
452185,0,0.8,8,5,70,69,1313
452186,0,0.35,7,10,51,50,42
452187,0,0.11,7,8,30,60,247
452188,0,0.85,7,5,69,50,570
452189,0,0.41,5,13,45,50,44
452190,0,1.0,6,16,66,50,405
452191,0,1.0,5,12,60,58,3744
452192,0,0.83,12,3,59,50,3317
452193,0,1.0,5,19,74,50,99
452194,0,0.12,9,4,40,50,534
452195,0,1.0,11,13,55,50,50
452196,0,0.08,10,6,40,63,674
452197,0,1.0,7,14,34,68,2906
452198,0,0.24,4,20,55,50,27
452199,0,0.36,7,2,41,72,237
452200,0,0.81,4,6,28,90,222
452201,0,0.74,6,10,31,80,3301
452202,0,0.16,8,3,48,50,4128
452203,0,0.84,7,0,75,50,165
452204,0,0.5,6,7,30,57,5460
452205,0,0.41,4,5,35,51,76
452206,0,1.0,6,13,34,54,17
452207,0,1.0,6,9,64,50,798
452208,0,1.0,5,13,82,50,1601
452209,0,0.58,8,0,41,75,165
452210,0,0.04,7,8,47,80,59
452211,0,0.9,8,15,43,95,3744
452212,0,1.0,7,1,59,50,854
452213,0,0.95,4,1,50,50,27000
452214,0,1.0,6,8,72,50,128
452215,0,1.0,6,6,59,50,983
452216,0,0.38,7,15,25,88,27000
452217,0,1.0,7,5,38,52,10
452218,0,1.0,5,10,36,83,214
452219,0,1.0,6,8,52,50,42
452220,0,0.3,5,3,36,51,2792
452221,0,0.4,7,8,33,76,104
452222,0,0.57,8,1,36,60,3744
452223,0,1.0,7,1,66,50,8455
452224,0,0.88,7,1,35,57,37
452225,0,0.46,4,3,25,76,56
452226,0,0.16,6,14,45,50,83
452227,0,0.08,6,4,37,80,1326
452228,1,0.45,8,9,38,68,3317
452229,0,1.0,6,9,53,50,149
452230,0,0.69,4,15,50,50,23
452231,0,0.18,11,7,36,67,14
452232,0,1.0,8,6,38,51,80
452233,0,0.27,5,0,47,50,168
452234,0,1.0,6,11,53,50,40
452235,0,0.26,8,0,34,68,3240
452236,0,0.71,7,0,69,50,242
452237,0,0.25,5,12,20,90,348
452238,0,0.69,5,4,54,52,2252
452239,0,0.08,7,18,37,51,1871
452240,0,0.04,9,2,64,50,1417
452241,0,0.87,6,3,44,50,27000
452242,0,1.0,7,2,55,50,399
452243,0,0.52,4,15,71,50,24
452244,0,1.0,9,7,43,50,634
452245,0,0.46,5,2,53,50,1006
452246,0,0.89,6,8,40,50,1501
452247,0,0.24,4,10,31,57,3744
452248,0,0.08,11,1,32,54,3132
452249,0,0.18,6,0,38,50,50
452250,0,0.3,6,19,42,100,336
452251,0,0.1,4,9,37,50,17
452252,0,0.09,6,0,62,50,3856
452253,0,0.35,4,8,51,50,3744
452254,0,1.0,7,14,41,70,4972
452255,0,0.08,6,11,52,76,1232
452256,0,0.04,8,0,53,50,17
452257,0,0.55,6,6,38,50,7259
452258,0,0.03,7,1,54,50,1035
452259,0,0.06,6,1,55,50,681
452260,0,1.0,11,2,56,50,129
452261,0,0.005479452,11,0,49,74,5360
452262,0,0.45,11,8,46,50,3991
452263,0,0.21,4,15,40,90,776
452264,0,0.06,7,13,57,50,906
452265,1,0.55,6,17,41,112,60
452266,0,1.0,10,7,32,85,10155
452267,0,0.49,6,4,43,51,3317
452268,0,0.08,7,10,39,54,72
452269,0,0.08,5,5,52,50,159
452270,0,0.74,15,1,62,50,257
452271,0,0.08,6,10,29,60,2044
452272,1,0.97,10,0,60,50,2252
452273,0,1.0,5,8,81,50,741
452274,0,0.37,5,11,29,100,81
452275,0,0.24,7,9,38,50,2715
452276,0,0.2,4,0,49,50,562
452277,1,1.0,9,12,51,68,1052
452278,0,0.49,6,11,30,90,533
452279,0,0.83,5,10,46,50,564
452280,0,1.0,6,8,38,50,30
452281,0,0.08,7,7,33,57,381
452282,0,0.46,7,5,28,68,149
452283,0,0.68,8,9,28,72,1082
452284,0,0.82,6,6,43,50,38
452285,0,0.03,11,1,36,50,3301
452286,0,0.5,11,3,44,80,1229
452287,0,0.08,6,10,31,57,4348
452288,0,0.25,4,1,32,76,3724
452289,0,0.08,5,11,25,100,1526
452290,0,1.0,6,9,43,50,566
452291,0,0.5,7,15,66,50,80
452292,0,0.7,7,9,39,50,165
452293,0,0.08,7,12,52,50,1271
452294,0,1.0,10,9,49,50,125
452295,0,0.03,11,0,58,50,17
452296,0,1.0,6,9,41,50,243
452297,0,0.01,6,11,22,112,100
452298,0,0.71,12,4,61,50,2415
452299,0,0.49,4,3,33,50,685
452300,0,0.12,7,0,69,50,200
452301,0,0.46,15,4,31,50,421
452302,0,0.42,7,6,39,50,48
452303,0,0.08,10,3,29,68,8455
452304,0,1.0,8,6,54,50,151
452305,0,0.53,6,3,41,50,27000
452306,0,0.47,4,2,60,50,170
452307,0,0.2,4,1,29,64,3317
452308,0,0.08,7,11,45,50,9484
452309,1,0.27,4,10,44,63,9096
452310,0,0.83,5,1,38,50,943
452311,0,0.08,6,7,39,57,2558
452312,0,0.24,10,21,40,57,49
452313,0,0.08,5,17,31,76,688
452314,0,1.0,5,2,53,50,56
452315,0,1.0,7,5,41,50,61
452316,0,1.0,6,7,29,85,238
452317,0,0.03,7,5,45,50,9484
452318,0,0.91,8,10,29,76,95
452319,0,0.02,5,2,45,63,359
452320,0,0.5,5,10,32,50,483
452321,0,1.0,6,8,41,55,511
452322,1,0.35,6,3,45,50,3490
452323,0,0.04,6,0,24,100,350
452324,0,0.73,10,13,29,85,101
452325,0,0.5,5,1,52,80,330
452326,0,0.28,4,1,44,50,269
452327,0,0.77,6,0,52,50,745
452328,0,0.31,6,8,47,55,83
452329,0,0.87,11,1,39,50,800
452330,0,0.68,7,2,25,80,14
452331,1,0.16,4,10,56,54,4939
452332,0,0.5,6,9,32,76,1326
452333,0,0.13,4,1,37,50,1462
452334,0,0.08,4,4,43,60,3744
452335,0,1.0,8,16,46,50,355
452336,0,0.91,5,1,33,50,67
452337,0,0.24,5,13,35,63,766
452338,0,0.87,10,3,45,50,5053
452339,0,1.0,10,3,35,50,270
452340,0,0.25,5,2,34,57,1466
452341,0,0.41,6,14,20,125,906
452342,0,0.75,5,3,42,50,1376
452343,0,0.03,7,5,53,50,838
452344,0,0.41,5,1,38,51,4685
452345,0,0.28,4,13,56,50,532
452346,0,1.0,4,4,62,50,1408
452347,0,0.47,13,9,40,76,930
452348,0,0.05,5,1,24,85,206
452349,0,0.5,6,0,41,50,1082
452350,1,0.15,4,2,58,50,634
452351,0,0.31,5,13,41,50,214
452352,1,1.0,6,3,65,50,41
452353,0,0.94,4,0,45,50,6595
452354,0,1.0,6,13,65,50,383
452355,0,0.83,7,2,61,50,51
452356,0,0.35,7,4,37,72,3301
452357,0,0.09,11,12,28,70,1294
452358,0,1.0,6,3,31,59,164
452359,0,0.03,7,15,41,54,1313
452360,0,1.0,6,1,29,57,238
452361,0,0.02,8,1,46,50,50
452362,0,1.0,8,16,36,50,85
452363,0,0.06,7,0,42,50,361
452364,0,0.25,7,1,80,54,746
452365,0,0.06,4,0,44,50,1287
452366,0,0.54,5,1,28,80,1565
452367,0,0.76,4,15,55,50,1250
452368,0,1.0,4,18,38,51,761
452369,0,1.0,6,3,54,50,114
452370,0,1.0,6,2,43,50,18
452371,0,0.8,7,13,37,60,5449
452372,0,0.08,7,1,29,68,121
452373,0,0.05,7,0,26,64,17
452374,0,1.0,5,12,54,50,644
452375,0,0.27,7,0,33,50,3317
452376,1,0.23,7,17,31,72,741
452377,0,1.0,6,10,21,95,1313
452378,0,0.37,6,10,58,50,1221
452379,0,0.08,4,8,36,95,9307
452380,0,1.0,7,2,43,50,102
452381,0,0.36,11,2,42,50,60
452382,0,0.5,7,2,33,50,577
452383,0,0.0054794520547945,11,11,28,72,26
452384,0,0.03,7,0,28,64,1955
452385,0,0.08,4,15,52,63,2906
452386,0,1.0,4,15,58,50,1313
452387,0,0.93,7,2,65,50,2767
452388,0,0.03,4,2,51,50,3673
452389,0,1.0,6,16,74,50,22
452390,0,0.47,7,8,31,57,747
452391,0,0.7,7,8,52,60,182
452392,0,1.0,9,8,38,76,138
452393,0,0.08,4,9,29,106,1326
452394,0,1.0,4,11,52,50,164
452395,0,0.95,7,3,77,50,3184
452396,0,0.15,7,12,62,50,1422
452397,0,0.25,8,7,41,68,56
452398,0,1.0,7,15,52,50,56
452399,0,1.0,7,1,52,50,1601
452400,0,0.8,7,4,40,50,188
452401,0,0.5,5,13,24,80,57
452402,0,0.68,10,11,28,57,32
452403,0,0.0054644808743169,11,4,35,50,511
452404,0,0.63,7,0,37,56,5539
452405,0,0.25,5,6,29,76,2699
452406,0,0.63,4,0,41,80,103
452407,1,0.86,9,10,37,112,95
452408,0,1.0,4,11,37,50,300
452409,0,0.64,7,3,39,62,27000
452410,0,0.96,5,4,54,50,241
452411,0,0.03,7,5,68,50,404
452412,1,0.77,5,0,86,50,1313
452413,0,1.0,6,12,62,50,115
452414,0,0.12,5,0,29,85,3724
452415,1,1.0,5,15,33,63,4128
452416,0,0.66,10,0,55,67,3430
452417,0,1.0,10,12,62,55,161
452418,0,1.0,6,8,57,58,23
452419,0,0.0082191780821917,6,1,39,50,171
452420,0,0.13,6,13,40,90,186
452421,0,0.87,5,1,58,50,423
452422,0,1.0,6,12,53,60,149
452423,0,0.66,9,9,32,51,39
452424,0,0.7,7,1,43,50,634
452425,0,1.0,5,6,41,51,27000
452426,0,0.98,5,12,47,85,45
452427,0,0.24,11,3,52,50,2715
452428,0,1.0,4,8,41,66,8549
452429,0,1.0,6,4,27,76,37
452430,0,1.0,10,12,38,75,1326
452431,0,1.0,7,9,50,50,192
452432,0,0.24,7,4,55,52,4348
452433,0,0.21,12,1,54,50,16
452434,0,0.08,5,7,36,50,4059
452435,0,0.68,4,1,29,57,247
452436,0,1.0,4,2,30,57,247
452437,0,0.78,4,5,27,90,13
452438,0,0.25,7,10,50,50,283
452439,0,0.11,4,0,72,50,721
452440,0,0.67,10,9,50,50,270
452441,0,0.65,6,9,36,71,60
452442,0,1.0,8,1,62,50,41
452443,0,0.07,7,14,67,50,52
452444,0,0.58,7,5,25,72,213
452445,0,0.03,5,0,54,58,119
452446,0,0.49,6,12,60,50,3301
452447,0,0.07,8,14,53,72,4128
452448,0,0.96,7,5,34,51,143
452449,0,0.13,7,15,27,90,9307
452450,0,0.51,6,7,38,50,3541
452451,0,0.49,12,5,41,50,98
452452,0,0.04,7,11,35,60,197
452453,0,0.75,4,2,40,50,1054
452454,0,0.49,6,1,50,51,566
452455,0,0.41,11,22,55,50,357
452456,0,1.0,4,16,35,55,94
452457,0,0.96,11,1,62,50,287
452458,0,0.99,7,10,57,50,36
452459,0,1.0,7,2,53,50,46
452460,0,0.47,11,9,32,90,4116
452461,0,0.04,9,3,40,50,53
452462,0,0.08,4,4,61,50,1220
452463,0,0.08,4,14,32,68,4128
452464,0,1.0,5,12,60,64,4762
452465,0,0.21,6,8,47,50,358
452466,0,0.08,5,3,46,54,1326
452467,0,0.78,8,11,43,55,4348
452468,0,0.1,11,9,44,50,5460
452469,1,0.33,5,0,37,85,401
452470,0,0.24,5,5,46,50,1326
452471,1,1.0,7,10,38,50,81
452472,0,0.94,12,10,36,50,75
452473,0,1.0,6,16,63,66,3866
452474,0,0.71,6,1,59,50,2426
452475,0,0.5,5,13,34,64,572
452476,0,1.0,5,12,55,50,1232
452477,0,0.68,5,0,64,85,286
452478,0,1.0,13,14,51,50,25
452479,0,0.49,7,11,35,67,270
452480,0,0.08,7,4,40,50,64
452481,0,1.0,6,8,55,50,152
452482,0,0.07,6,3,44,50,22669
452483,2,1.0,7,4,38,58,4128
452484,0,0.22,4,7,24,106,41
452485,0,1.0,6,9,27,68,10
452486,0,0.24,7,1,21,95,677
452487,0,1.0,5,7,34,68,3021
452488,0,0.67,7,6,24,80,2951
452489,1,0.45,6,4,45,55,634
452490,0,0.24,7,13,31,50,3317
452491,0,0.02,11,10,56,50,111
452492,0,0.15,5,2,37,50,60
452493,0,0.48,5,14,35,80,10156
452494,0,0.5,6,14,32,72,3368
452495,1,0.08,6,12,45,85,1271
452496,0,0.57,5,1,47,50,3430
452497,0,0.08,6,14,32,57,2558
452498,0,0.38,7,0,28,80,44
452499,0,0.07,9,2,48,62,5746
452500,0,1.0,6,11,32,64,44
452501,0,0.61,4,3,29,100,280
452502,0,0.46,7,5,50,72,645
452503,0,0.5,5,3,35,50,169
452504,0,0.35,5,13,62,50,44
452505,0,1.0,5,10,30,100,135
452506,0,0.06,5,4,24,76,161
452507,1,0.53,5,0,29,72,14
452508,0,0.23,4,6,36,57,189
452509,0,0.5,7,2,72,62,78
452510,0,0.87,4,2,42,50,2951
452511,0,0.94,6,3,33,54,6944
452512,0,0.0054794520547945,6,10,48,50,2897
452513,0,0.54,5,3,34,72,720
452514,0,0.19,12,0,45,50,1541
452515,0,0.95,5,2,48,50,562
452516,0,0.08,12,5,51,50,1898
452517,1,0.68,7,10,27,95,2580
452518,0,0.01,5,12,44,50,8549
452519,0,0.06,7,15,19,90,1398
452520,0,0.21,5,10,30,60,975
452521,0,0.24,5,13,29,72,3657
452522,0,0.8,10,13,56,50,83
452523,0,0.21,6,0,64,50,1154
452524,0,0.08,5,11,50,50,602
452525,0,0.71,5,2,63,54,721
452526,0,0.08,5,3,44,68,522
452527,0,0.13,9,13,51,58,11
452528,0,0.76,7,1,65,50,11
452529,0,0.49,5,13,34,50,198
452530,0,0.16,4,21,38,60,190
452531,0,0.12,7,9,58,50,644
452532,0,0.09,6,9,33,54,1609
452533,0,0.74,4,2,64,50,782
452534,1,0.89,5,1,51,58,4656
452535,0,0.41,7,4,39,50,14
452536,0,0.18,4,2,29,51,225
452537,0,1.0,4,4,49,50,100
452538,0,1.0,6,7,42,68,135
452539,0,0.58,6,10,50,50,1313
452540,0,1.0,4,16,41,50,35
452541,0,0.7,8,13,26,68,238
452542,0,0.12,4,8,47,50,114
452543,0,0.08,7,4,48,50,316
452544,0,0.28,4,2,42,50,4685
452545,0,0.21,4,4,57,50,238
452546,0,0.08,6,1,38,76,9307
452547,0,1.0,7,17,49,50,34
452548,0,0.08,8,0,54,50,356
452549,0,0.66,7,14,32,55,111
452550,0,0.47,6,10,21,95,1054
452551,0,0.18,5,6,29,85,122
452552,0,1.0,7,8,39,50,75
452553,0,0.71,4,2,41,50,1233
452554,0,0.58,7,13,18,50,399
452555,0,1.0,7,5,54,50,369
452556,0,0.23,5,1,49,50,107
452557,0,0.07,7,2,49,50,291
452558,0,1.0,10,4,27,80,219
452559,0,0.12,5,1,27,100,3657
452560,0,0.6,9,6,38,95,229
452561,0,0.06,9,12,59,50,96
452562,0,0.59,5,7,28,90,230
452563,0,0.39,5,9,34,50,76
452564,0,0.41,7,8,58,50,126
452565,0,0.2,5,9,61,100,15725
452566,0,0.04,4,3,58,50,37
452567,0,0.63,7,1,40,57,1397
452568,0,0.28,5,4,47,75,2278
452569,0,0.12,8,1,48,62,269
452570,0,1.0,5,20,35,50,190
452571,0,0.43,7,12,35,50,2733
452572,0,0.14,5,9,48,90,31
452573,0,0.03,7,1,68,50,645
452574,0,0.55,5,16,53,56,6913
452575,0,0.12,5,2,77,50,112
452576,0,0.2,7,11,27,64,1287
452577,0,0.15,5,14,20,95,342
452578,0,0.02,6,17,34,90,295
452579,0,0.94,5,6,31,95,3866
452580,0,0.64,11,0,67,50,3744
452581,0,1.0,11,5,60,50,106
452582,0,0.53,7,1,46,50,3465
452583,0,0.5,6,6,35,64,384
452584,0,0.0082191780821917,5,1,31,50,57
452585,0,0.79,4,6,33,60,2537
452586,0,0.008219178,4,1,51,54,874
452587,0,1.0,6,7,60,50,12
452588,0,0.82,4,1,24,80,4059
452589,0,0.85,6,3,50,67,610
452590,0,1.0,7,2,82,50,125
452591,0,0.55,4,11,45,50,6736
452592,1,0.74,7,18,29,95,2620
452593,0,0.09,12,2,38,118,210
452594,0,0.24,6,4,25,72,298
452595,0,0.8,5,0,46,50,1001
452596,1,0.88,5,1,38,50,1403
452597,0,0.79,7,4,44,50,726
452598,1,0.86,7,8,77,62,45
452599,0,0.43,6,11,55,50,3946
452600,0,1.0,10,15,62,50,3541
452601,1,0.99,7,7,40,50,3866
452602,0,1.0,7,13,52,55,388
452603,0,0.74,10,5,78,50,1629
452604,0,1.0,5,12,80,50,222
452605,0,0.38,7,10,53,50,388
452606,0,0.59,6,6,53,50,16
452607,0,0.5,6,4,66,50,1314
452608,0,1.0,9,4,59,50,1313
452609,0,0.33,6,15,33,50,131
452610,0,0.62,6,1,46,50,8
452611,0,0.57,10,4,28,76,7187
452612,0,0.49,6,7,26,80,1426
452613,0,0.99,9,13,53,50,9
452614,0,0.95,4,2,43,50,962
452615,0,0.46,4,3,48,50,97
452616,0,0.5,5,1,19,100,3317
452617,0,0.44,4,15,39,54,1323
452618,1,0.71,10,8,45,90,1943
452619,0,0.08,6,7,37,82,8455
452620,0,0.34,7,17,31,56,704
452621,0,0.08,5,6,29,76,31
452622,0,0.21,5,13,32,57,186
452623,0,1.0,9,13,50,50,84
452624,0,1.0,8,6,41,50,18
452625,0,1.0,4,7,56,50,72
452626,0,0.08,6,7,31,68,221
452627,0,0.67,10,9,37,50,357
452628,0,0.3,4,5,25,72,329
452629,0,0.48,6,9,25,100,3095
452630,0,0.71,6,0,39,51,4762
452631,0,0.4,5,13,34,60,4116
452632,0,0.49,9,13,51,62,3238
452633,0,0.07,4,0,27,85,6864
452634,0,0.71,10,3,38,50,195
452635,0,0.66,6,9,40,64,15725
452636,0,0.54,6,2,44,50,2365
452637,0,0.66,8,3,36,54,101
452638,0,0.89,6,1,72,50,3317
452639,0,0.93,5,23,74,50,81
452640,1,0.03,6,0,63,50,133
452641,0,0.59,7,6,24,85,3541
452642,0,0.36,6,10,57,50,27000
452643,0,0.67,10,14,31,76,149
452644,1,1.0,5,3,26,80,863
452645,0,1.0,7,8,66,50,405
452646,0,0.12,4,9,62,50,1054
452647,0,1.0,11,2,49,51,4128
452648,0,0.64,5,1,52,50,165
452649,0,0.15,4,2,79,50,144
452650,0,0.31,8,1,35,90,77
452651,0,0.04,4,0,42,90,2733
452652,0,0.4,5,8,52,54,190
452653,0,1.0,6,8,49,50,43
452654,0,0.32,14,5,41,50,9307
452655,0,0.87,4,2,67,60,578
452656,0,0.46,7,6,56,50,136
452657,0,0.08,15,3,38,52,124
452658,0,0.52,5,5,29,64,10
452659,0,0.03,7,13,62,50,342
452660,0,1.0,7,10,64,50,1210
452661,0,0.37,4,6,39,50,678
452662,0,0.49,5,1,47,80,50
452663,0,0.21,11,29,43,50,283
452664,0,0.96,14,0,57,85,458
452665,0,0.06,7,0,46,50,5106
452666,0,0.89,10,1,49,50,55
452667,0,0.56,5,2,36,50,287
452668,0,0.67,5,1,69,50,101
452669,0,0.25,7,12,33,90,388
452670,0,1.0,5,15,57,50,65
452671,0,0.33,6,12,81,68,76
452672,0,0.01,6,8,38,50,103
452673,0,0.06,4,0,32,56,182
452674,1,0.85,7,0,45,50,309
452675,0,0.12,8,13,38,54,625
452676,0,1.0,4,10,49,50,1313
452677,0,0.03,8,0,66,50,134
452678,0,0.04,7,2,70,50,45
452679,0,1.0,7,20,85,54,776
452680,1,1.0,4,4,25,90,118
452681,0,0.04,8,14,46,50,330
452682,0,0.0054644808743169,9,10,51,50,415
452683,0,0.37,6,9,67,50,451
452684,0,0.25,5,5,45,62,4762
452685,0,1.0,4,8,39,50,82
452686,0,1.0,9,16,41,50,3317
452687,0,1.0,6,8,45,50,76
452688,0,0.36,5,15,62,50,1326
452689,0,0.42,7,2,39,68,3317
452690,0,0.28,13,15,26,88,171
452691,0,0.36,6,4,52,50,369
452692,0,0.33,11,12,39,80,1054
452693,0,0.08,6,4,52,50,3317
452694,0,0.84,7,1,61,50,883
452695,0,0.4,6,14,39,72,101
452696,0,0.97,5,7,61,50,3744
452697,0,0.18,6,6,30,64,177
452698,0,0.34,5,4,27,72,4348
452699,0,1.0,15,4,49,52,478
452700,0,0.03,12,0,33,57,10477
452701,0,1.0,6,4,47,50,2415
452702,0,0.95,7,3,38,50,105
452703,0,0.44,6,0,30,68,142
452704,0,0.24,9,1,36,50,162
452705,0,0.66,6,3,46,53,779
452706,0,0.01,4,15,58,50,1381
452707,0,1.0,6,11,71,50,132
452708,0,1.0,7,12,41,50,473
452709,0,0.52,4,0,58,50,3859
452710,0,1.0,7,8,74,50,33
452711,0,1.0,8,19,57,50,681
452712,0,1.0,4,5,46,50,1286
452713,0,1.0,6,11,59,72,186
452714,0,0.71,7,1,41,50,458
452715,0,0.3,6,16,34,95,1329
452716,0,0.51,5,7,21,118,6736
452717,0,0.25,6,16,44,87,3744
452718,0,0.82,5,5,40,50,38
452719,1,0.87,5,2,59,50,209
452720,0,0.08,5,0,27,64,45
452721,0,0.29,4,1,66,50,2308
452722,0,0.42,7,16,37,90,109
452723,0,0.51,4,0,71,50,3103
452724,0,0.36,7,9,35,76,5449
452725,0,1.0,7,12,57,76,27000
452726,0,0.26,7,11,69,50,137
452727,0,1.0,7,11,70,50,1054
452728,0,0.1,6,10,27,50,91
452729,0,0.41,12,7,33,51,162
452730,0,0.32,5,10,20,95,32
452731,0,0.08,4,0,62,58,269
452732,0,0.04,6,0,45,50,27000
452733,0,0.06,8,0,54,50,3317
452734,0,1.0,7,5,37,51,9307
452735,0,0.16,5,6,29,64,26
452736,0,0.96,4,1,50,50,53
452737,0,0.67,11,6,52,50,562
452738,0,0.46,5,1,31,90,9307
452739,0,0.84,10,9,25,85,120
452740,0,0.49,6,0,58,112,934
452741,0,0.42,7,0,60,50,136
452742,0,0.87,4,5,28,85,3301
452743,1,0.72,5,2,51,57,73
452744,0,0.09,5,13,45,51,393
452745,0,1.0,4,1,72,50,572
452746,0,1.0,9,8,47,50,136
452747,0,0.22,7,12,37,54,625
452748,0,0.5,6,8,19,100,1225
452749,0,0.57,6,12,20,95,134
452750,0,0.36,5,9,31,72,1920
452751,0,1.0,7,2,72,50,91
452752,0,0.48,8,4,25,72,1704
452753,0,0.54,6,4,33,80,6257
452754,0,1.0,7,9,34,51,405
452755,0,1.0,6,13,40,56,265
452756,0,0.12,10,0,56,50,4775
452757,0,1.0,7,15,39,100,451
452758,0,0.01,7,9,39,50,83
452759,0,1.0,6,1,71,50,37
452760,0,1.0,6,16,86,50,3258
452761,0,0.32,5,15,34,50,745
452762,0,1.0,5,4,44,50,97
