,BonusMalus,Exposure,VehAge,VehBrand_B12,DrivAge,VehPower,VehGas_Regular,Density
538988,68,0.48,12,0,28,4,0,30
538989,50,0.79,3,1,55,7,0,71
538990,50,1.0,19,0,73,4,1,776
538991,50,0.15,15,0,34,5,1,2733
538992,64,0.01,9,0,34,8,1,38
538993,50,0.08,2,0,39,6,1,473
538994,51,0.44,1,1,42,7,0,4649
538995,76,0.05,9,0,25,5,0,1313
538996,76,1.0,12,0,55,7,1,3997
538997,62,0.17,0,1,54,8,0,532
538998,50,0.82,5,0,41,8,0,298
538999,68,0.2,2,1,34,5,1,288
539000,54,0.35,5,0,37,6,0,1314
539001,50,1.0,15,0,59,4,1,118
539002,80,0.01,4,0,28,7,0,393
539003,112,0.95,2,0,22,5,0,298
539004,90,0.25,12,0,27,7,1,91
539005,50,1.0,5,0,54,5,0,84
539006,50,0.47,3,1,56,5,1,4348
539007,50,0.25,11,0,38,7,0,4128
539008,50,1.0,17,0,66,14,1,388
539009,95,0.27,12,0,18,9,1,106
539010,50,0.07,11,0,55,10,0,229
539011,55,0.52,1,1,46,8,0,181
539012,50,1.0,8,0,73,4,1,586
539013,50,0.87,15,0,43,7,1,102
539014,50,1.0,4,0,64,8,1,1403
539015,67,0.12,3,1,34,4,1,5376
539016,50,1.0,11,0,58,7,0,224
539017,68,0.51,8,0,27,14,1,2740
539018,57,0.18,12,0,30,6,0,3368
539019,50,0.08,0,0,46,4,1,354
539020,95,0.6,13,0,31,4,1,1313
539021,50,0.14,15,0,53,8,1,4685
539022,95,0.54,11,0,44,9,1,2715
539023,68,0.48,7,0,37,7,1,23
539024,50,1.0,3,0,50,4,1,9307
539025,50,1.0,4,0,88,6,1,721
539026,52,0.58,11,0,37,6,0,141
539027,50,0.78,1,1,70,8,0,342
539028,118,0.49,20,0,39,5,1,21
539029,50,0.44,8,0,57,7,0,90
539030,50,0.24,10,0,45,12,0,32
539031,50,0.01,18,0,44,6,0,20
539032,58,0.08,10,0,32,8,0,462
539033,50,0.04,0,1,49,4,1,4762
539034,50,1.0,6,0,53,5,1,30
539035,50,0.08,7,0,41,7,1,1326
539036,50,0.45,1,1,74,4,1,3744
539037,54,0.07,7,0,60,10,1,25
539038,79,0.45,1,1,43,12,0,9422
539039,77,0.04,3,1,55,8,0,129
539040,95,0.64,15,0,45,9,1,27000
539041,50,0.12,2,0,57,6,1,315
539042,50,1.0,8,0,48,6,1,1313
539043,50,1.0,3,0,51,11,1,91
539044,50,0.01,15,0,58,7,1,10
539045,51,0.43,11,0,38,4,1,3541
539046,50,0.05,0,1,48,6,0,136
539047,61,0.46,4,0,36,6,0,160
539048,68,0.49,10,0,25,7,1,426
539049,50,1.0,10,0,53,6,0,50
539050,50,1.0,2,0,53,7,0,5449
539051,50,1.0,2,0,69,5,1,776
539052,50,0.11,1,1,47,10,0,38
539053,50,0.4,2,1,31,8,0,84
539054,72,0.08,10,0,29,5,0,4059
539055,50,0.46,6,1,78,4,1,189
539056,50,0.07,14,0,45,7,1,462
539057,90,0.81,7,0,54,7,1,4128
539058,50,0.42,10,0,39,9,1,741
539059,50,1.0,4,0,41,5,1,4128
539060,50,0.09,1,1,69,4,1,533
539061,50,0.84,6,0,51,4,1,91
539062,50,0.95,1,0,42,9,1,3317
539063,50,0.75,11,0,44,6,1,634
539064,60,0.09,4,0,36,6,1,2163
539065,50,0.11,8,0,57,7,1,983
539066,50,1.0,11,0,36,4,1,84
539067,90,0.74,5,1,56,4,1,8455
539068,50,0.97,9,0,56,7,0,71
539069,50,0.31,10,0,56,8,1,1753
539070,50,0.08,3,1,51,5,1,2105
539071,60,0.47,14,0,47,7,0,4128
539072,54,0.09,16,0,38,7,1,1426
539073,50,0.8,4,0,34,5,0,12
539074,50,0.54,1,1,50,7,0,242
539075,50,0.08,7,0,52,10,0,495
539076,50,0.16,4,0,58,8,0,3744
539077,85,0.04,2,1,30,4,1,5877
539078,50,1.0,3,0,48,5,1,23
539079,54,0.22,3,0,39,6,0,1326
539080,50,0.63,1,0,40,6,1,57
539081,50,0.3,0,0,38,8,1,1199
539082,50,1.0,4,0,57,6,0,83
539083,50,0.08,4,0,64,7,1,1457
539084,50,0.78,3,1,66,6,1,20
539085,50,0.47,0,0,58,7,1,3744
539086,57,1.0,11,0,29,4,1,39
539087,90,0.36,15,1,41,6,0,103
539088,50,0.03,1,1,51,4,1,87
539089,50,1.0,19,0,43,10,0,1062
539090,50,0.49,0,1,40,7,0,3317
539091,57,0.02,9,0,41,6,0,269
539092,50,1.0,4,0,75,6,1,227
539093,50,0.21,1,1,38,10,0,70
539094,95,1.0,11,0,51,7,1,204
539095,68,1.0,8,0,27,4,1,44
539096,88,0.39,4,0,50,9,0,38
539097,50,0.83,15,0,48,14,1,366
539098,50,0.3,6,0,33,6,0,9307
539099,50,0.08,12,0,45,6,0,3866
539100,76,0.21,10,0,49,6,1,233
539101,80,0.01,3,1,30,5,1,1957
539102,50,0.98,12,0,65,4,1,1313
539103,50,0.03,11,0,40,7,0,57
539104,50,0.03,0,1,77,5,1,3214
539105,90,0.08,14,0,45,7,1,2715
539106,50,1.0,4,0,56,9,1,2415
539107,64,0.23,9,0,30,6,0,61
539108,50,0.53,4,0,36,9,1,2859
539109,90,0.34,11,0,20,4,0,511
539110,50,0.94,6,0,35,4,0,94
539111,50,0.13,8,0,34,4,1,22
539112,57,0.18,7,0,38,5,0,340
539113,80,0.26,7,0,39,6,0,3317
539114,63,0.49,6,0,53,5,0,269
539115,50,1.0,17,0,73,8,0,19
539116,57,0.28,7,0,34,7,1,247
539117,68,0.002739726,1,1,42,5,1,263
539118,50,0.74,15,0,52,6,1,28
539119,50,1.0,7,0,62,10,0,97
539120,90,0.34,10,0,33,4,1,149
539121,50,0.01,4,1,43,4,1,3132
539122,50,0.13,9,1,64,8,1,3317
539123,95,0.15,8,0,25,5,1,182
539124,50,0.09,13,0,55,6,1,6689
539125,64,0.45,3,1,32,6,0,72
539126,50,0.41,0,1,38,5,1,3317
539127,95,0.45,3,0,34,6,1,3386
539128,50,1.0,8,0,61,6,0,65
539129,50,0.08,10,0,38,4,0,824
539130,50,1.0,6,0,56,7,1,473
539131,50,0.36,8,0,49,6,0,983
539132,80,0.13,17,0,24,7,1,40
539133,50,0.08,3,0,44,6,0,44
539134,80,0.2,10,0,32,7,1,13
539135,50,1.0,13,0,80,6,0,2674
539136,50,0.31,7,0,45,7,1,146
539137,76,0.88,11,0,23,4,1,436
539138,93,0.83,5,0,48,5,0,745
539139,72,0.56,7,0,27,6,1,164
539140,50,0.6,1,0,69,7,1,776
539141,50,0.45,3,1,72,7,1,113
539142,50,0.09,1,1,50,4,1,886
539143,50,0.47,17,0,46,5,1,473
539144,50,0.63,3,1,37,7,1,6308
539145,50,1.0,7,0,45,4,0,64
539146,50,1.0,16,0,35,8,1,644
539147,64,1.0,5,0,56,5,1,2054
539148,50,0.25,2,0,52,10,0,10
539149,50,1.0,9,0,61,7,1,61
539150,82,0.06,10,0,22,6,0,283
539151,60,0.1,7,0,29,10,1,1408
539152,50,0.03,2,1,40,6,0,4762
539153,51,1.0,12,0,39,7,1,27000
539154,50,0.01,2,0,52,6,0,117
539155,57,1.0,9,0,29,6,1,94
539156,60,0.45,1,0,33,8,0,27000
539157,61,0.52,8,0,38,7,0,657
539158,80,0.07,11,0,32,6,0,1380
539159,50,0.95,4,0,18,7,1,1386
539160,50,0.44,11,0,52,8,0,1753
539161,50,0.5,6,1,48,11,0,8
539162,57,1.0,3,0,30,7,1,9307
539163,50,0.12,2,1,59,7,0,2411
539164,50,0.02,1,1,54,7,0,153
539165,76,0.69,11,0,25,5,1,2740
539166,95,0.29,3,1,27,5,1,1842
539167,100,0.37,13,0,37,5,0,85
539168,68,0.87,3,0,47,7,1,45
539169,90,1.0,14,0,32,7,1,4218
539170,50,0.81,1,1,38,11,0,301
539171,50,0.96,0,0,59,5,1,2044
539172,50,1.0,7,0,41,7,1,94
539173,50,0.75,9,0,45,7,1,94
539174,50,0.78,3,1,57,5,1,781
539175,50,0.24,10,0,60,6,0,51
539176,50,0.04,2,0,64,7,1,51
539177,50,1.0,13,0,47,4,1,1329
539178,51,0.08,3,0,32,6,1,110
539179,50,0.1,8,1,45,6,0,88
539180,50,0.3,1,0,39,5,0,4059
539181,54,0.32,6,0,31,5,0,33
539182,50,0.87,8,0,43,5,1,183
539183,50,0.24,15,0,42,4,1,1232
539184,50,1.0,4,0,53,5,1,674
539185,50,0.08,3,0,49,6,0,9307
539186,50,0.85,1,1,50,6,0,90
539187,50,0.08,15,0,65,9,1,1253
539188,90,0.4,15,0,25,10,0,741
539189,64,0.35,4,0,40,7,1,332
539190,100,0.07,0,1,25,4,0,2740
539191,50,0.08,7,0,52,4,1,269
539192,76,0.38,16,0,40,6,0,50
539193,50,1.0,1,0,64,5,0,43
539194,50,0.08,7,0,51,7,1,18
539195,80,1.0,4,0,29,7,1,50
539196,50,1.0,14,0,58,6,1,1501
539197,50,0.5,14,0,36,6,0,61
539198,50,0.1,15,0,63,8,0,483
539199,50,0.96,10,1,37,10,0,16
539200,54,0.09,11,0,35,6,0,163
539201,50,1.0,14,0,66,7,1,27000
539202,50,0.54,0,0,55,6,1,94
539203,50,0.03,3,1,53,4,0,4753
539204,50,0.39,8,0,45,7,1,461
539205,50,0.09,15,0,68,9,1,27000
539206,50,0.37,0,1,67,4,1,3317
539207,50,0.49,6,0,37,7,0,23
539208,50,1.0,2,0,74,5,1,29
539209,50,0.27,10,0,51,8,0,44
539210,100,0.09,8,0,32,6,0,840
539211,72,0.41,0,1,57,8,0,15725
539212,50,1.0,2,0,48,7,1,287
539213,50,0.28,4,0,44,9,1,1192
539214,64,1.0,1,0,39,7,1,4128
539215,50,0.78,6,0,45,6,1,1666
539216,80,1.0,10,0,24,5,1,2694
539217,64,0.08,6,0,30,5,0,444
539218,112,0.16,11,0,21,6,0,4128
539219,50,1.0,10,0,40,9,1,1601
539220,56,1.0,7,0,35,6,0,315
539221,50,0.41,2,1,56,7,0,820
539222,50,0.22,2,1,57,4,0,3859
539223,68,1.0,5,0,74,7,1,303
539224,76,0.04,0,0,59,4,0,798
539225,50,1.0,1,0,51,7,0,194
539226,72,0.18,4,0,28,6,0,10
539227,53,0.08,14,0,35,7,1,902
539228,50,1.0,6,0,48,9,1,16533
539229,64,0.59,9,0,41,5,0,66
539230,50,1.0,15,0,35,8,1,198
539231,58,0.32,1,0,43,5,0,863
539232,54,0.05,3,1,36,7,0,228
539233,95,1.0,14,0,29,7,1,1054
539234,50,0.08,14,0,46,5,0,4059
539235,50,0.45,16,0,61,8,0,17
539236,50,1.0,3,0,57,5,0,124
539237,85,0.74,12,0,24,4,0,44
539238,72,0.8,6,0,27,5,1,4348
539239,50,0.47,4,1,43,5,1,156
539240,68,0.08,10,0,33,7,0,6902
539241,50,0.67,4,1,42,5,1,71
539242,51,0.53,1,1,44,6,0,206
539243,50,0.42,9,0,54,5,1,1323
539244,50,0.86,9,0,75,7,1,90
539245,50,0.73,1,1,36,4,0,197
539246,90,0.9,13,0,69,6,1,87
539247,90,0.12,2,1,35,4,1,1451
539248,50,1.0,2,0,49,7,1,1210
539249,50,1.0,9,1,35,12,0,40
539250,60,0.59,8,0,25,11,0,444
539251,50,0.89,1,0,53,6,0,2375
539252,51,1.0,6,0,36,4,1,29
539253,50,0.33,1,0,62,8,0,66
539254,60,0.03,13,0,39,7,1,77
539255,95,0.07,15,0,21,5,1,7259
539256,50,0.72,2,1,57,12,0,283
539257,50,0.47,1,1,36,7,0,306
539258,76,0.07,0,1,38,8,0,269
539259,50,0.79,6,1,31,10,0,44
539260,118,0.05,0,1,23,4,0,1784
539261,50,0.08,1,0,73,7,1,1326
539262,64,0.58,7,0,27,5,0,483
539263,52,1.0,17,0,64,4,1,625
539264,50,1.0,5,0,40,7,0,11
539265,50,0.5,10,0,47,6,0,3317
539266,50,1.0,5,1,37,10,0,6157
539267,64,0.44,1,1,33,5,1,27000
539268,50,0.33,5,0,30,10,1,1218
539269,106,0.24,3,0,28,9,0,218
539270,50,1.0,19,0,46,7,1,5539
539271,50,0.36,15,0,61,7,1,54
539272,50,0.03,1,1,47,11,0,60
539273,50,0.58,1,1,48,4,1,2039
539274,50,0.17,1,1,75,5,0,650
539275,50,1.0,4,0,53,7,0,229
539276,50,0.91,1,0,31,5,0,1526
539277,50,0.12,3,0,44,6,0,30
539278,50,0.57,6,0,49,7,1,21
539279,50,0.18,1,0,46,6,0,85
539280,100,1.0,16,0,32,7,1,40
539281,50,0.48,2,1,51,12,0,4579
539282,50,0.49,16,0,47,8,0,3744
539283,50,1.0,12,0,48,4,1,3317
539284,50,0.89,0,1,39,6,0,428
539285,50,1.0,9,0,35,5,0,358
539286,95,0.9,12,0,23,8,1,821
539287,50,0.7,3,1,53,7,0,3301
539288,50,1.0,1,0,41,4,1,738
539289,80,0.47,11,0,61,5,0,265
539290,50,0.09,1,1,50,15,1,42
539291,64,0.08,8,0,36,6,0,4348
539292,50,0.43,0,0,59,6,0,173
539293,50,0.34,11,0,57,12,0,434
539294,50,0.26,17,0,43,6,0,65
539295,90,0.41,15,0,29,6,1,330
539296,90,0.19,3,0,28,4,1,3110
539297,50,0.06,18,0,50,4,1,586
539298,50,1.0,3,0,48,5,1,3386
539299,50,0.28,2,1,54,4,1,1294
539300,50,0.8,9,0,46,7,0,203
539301,50,0.23,6,0,40,5,1,800
539302,50,1.0,21,1,68,8,1,229
539303,50,1.0,15,0,56,9,1,109
539304,50,0.01,18,0,40,11,1,15
539305,66,0.05,1,1,26,8,0,288
539306,50,1.0,19,0,58,8,0,752
539307,50,0.08,12,0,41,7,0,51
539308,50,0.34,20,0,48,10,0,192
539309,50,0.54,0,0,64,7,0,105
539310,50,0.75,9,0,33,6,0,23
539311,100,0.45,15,0,24,5,0,1937
539312,56,1.0,5,0,59,4,1,355
539313,68,1.0,2,0,34,4,0,2575
539314,57,0.86,1,1,61,4,1,63
539315,50,0.52,8,0,41,9,1,71
539316,50,1.0,3,0,74,6,1,24
539317,95,0.78,13,0,20,4,1,54
539318,50,0.46,10,1,63,9,0,76
539319,50,0.08,0,1,65,4,1,44
539320,50,0.38,13,0,74,5,1,516
539321,90,0.01,9,0,21,4,1,280
539322,50,0.12,3,1,55,4,1,5433
539323,50,0.1,14,0,27,5,0,58
539324,50,0.97,2,0,44,9,0,656
539325,50,0.28,1,1,59,11,0,678
539326,50,0.33,16,0,44,6,0,3744
539327,50,0.96,2,0,44,4,1,582
539328,50,0.65,4,0,40,5,0,192
539329,57,0.38,2,0,28,7,1,38
539330,80,0.24,5,1,33,4,1,11
539331,57,0.52,6,0,39,6,0,3374
539332,50,0.5,18,0,50,6,0,483
539333,50,1.0,13,0,60,8,1,79
539334,50,1.0,9,0,46,4,1,295
539335,50,0.28,2,0,39,12,0,581
539336,62,1.0,3,0,49,6,0,399
539337,55,0.35,4,1,35,8,0,738
539338,64,0.21,15,0,35,7,0,24
539339,100,0.12,20,0,22,4,1,57
539340,50,0.49,12,0,44,5,0,12
539341,76,0.48,11,0,36,10,0,486
539342,50,0.46,4,1,43,8,1,467
539343,85,0.24,8,0,26,4,1,1962
539344,50,0.63,4,0,58,6,0,41
539345,50,0.83,17,0,52,4,1,1607
539346,50,0.7,24,0,37,11,0,22
539347,50,0.73,1,0,49,4,1,83
539348,56,0.39,3,0,60,7,1,9307
539349,50,0.75,3,0,39,7,1,2569
539350,51,1.0,16,0,31,6,0,378
539351,54,0.07,4,0,36,10,0,378
539352,50,0.5,0,0,43,4,0,54
539353,56,0.39,5,1,39,8,0,34
539354,72,0.19,4,0,32,6,0,133
539355,50,0.15,11,0,39,9,1,270
539356,50,1.0,19,0,40,4,1,8455
539357,50,0.29,2,1,51,6,1,66
539358,50,0.49,12,0,57,4,1,1064
539359,60,0.21,15,1,32,7,1,137
539360,50,1.0,5,0,64,7,1,60
539361,68,0.22,10,0,43,6,0,1326
539362,50,0.05,8,1,58,7,1,209
539363,68,1.0,5,0,25,5,1,53
539364,64,0.11,13,0,37,5,0,2044
539365,50,1.0,1,0,70,6,0,854
539366,50,0.91,2,0,56,6,0,39
539367,50,0.01,12,0,38,5,1,2715
539368,58,1.0,11,0,51,6,0,337
539369,72,0.25,6,0,40,4,1,3317
539370,62,0.12,4,1,55,4,1,4128
539371,85,1.0,1,0,44,4,0,1182
539372,54,0.39,5,0,34,5,0,54
539373,50,1.0,4,0,53,4,1,11
539374,50,0.95,8,0,28,7,1,1489
539375,50,0.05,0,1,50,7,0,166
539376,76,0.17,5,0,36,7,0,1054
539377,50,1.0,18,0,68,5,1,1064
539378,54,0.83,18,0,39,8,0,484
539379,50,1.0,14,0,44,5,1,3021
539380,76,0.18,14,0,36,8,0,85
539381,50,0.11,6,0,33,4,0,716
539382,57,0.08,15,1,29,5,0,624
539383,50,0.01,0,1,40,6,1,22669
539384,64,0.21,3,0,49,7,0,118
539385,50,1.0,4,0,46,9,1,165
539386,100,0.16,17,0,26,9,1,1326
539387,50,0.48,14,0,70,4,1,4128
539388,50,0.22,10,1,52,11,1,1448
539389,50,0.08,11,0,60,7,1,4128
539390,50,1.0,5,0,40,6,1,24
539391,61,0.72,12,0,54,6,0,3317
539392,106,0.01,15,0,27,5,0,1767
539393,50,0.48,10,0,45,7,1,287
539394,125,0.09,10,1,23,13,1,6127
539395,50,0.88,6,1,48,7,0,103
539396,66,0.08,8,0,30,6,0,4348
539397,50,1.0,7,0,49,4,1,30
539398,50,0.37,8,0,58,7,1,194
539399,76,0.34,7,0,38,7,1,824
539400,50,1.0,8,0,68,7,0,747
539401,50,0.08,10,0,45,6,1,542
539402,71,0.22,12,0,57,5,0,2163
539403,90,1.0,4,0,33,6,1,29
539404,50,1.0,11,0,72,6,1,359
539405,56,0.46,3,1,44,6,1,1370
539406,50,0.21,15,0,47,8,0,295
539407,68,0.46,3,1,29,5,1,272
539408,50,0.91,2,1,73,7,1,6
539409,50,1.0,22,0,38,9,1,105
539410,50,0.91,13,0,36,5,0,27
539411,50,0.09,0,1,44,12,0,300
539412,51,0.09,5,0,35,6,0,133
539413,50,1.0,3,0,61,7,1,578
539414,90,0.83,11,0,38,5,0,44
539415,85,0.2,4,1,38,7,1,144
539416,50,0.27,5,0,55,8,0,94
539417,50,0.22,18,0,58,4,0,9
539418,64,0.91,10,0,34,5,0,745
539419,50,0.32,2,1,48,6,1,8455
539420,53,0.79,1,1,52,4,1,509
539421,50,0.42,0,0,62,5,1,8455
539422,85,0.41,9,0,35,6,0,3317
539423,50,0.0054644808743169,3,1,62,4,1,239
539424,50,0.04,1,1,47,5,0,879
539425,70,0.26,15,0,54,6,0,488
539426,50,0.21,2,0,49,10,0,12
539427,62,0.29,2,1,63,12,1,193
539428,50,0.18,0,1,59,8,0,573
539429,68,1.0,6,0,23,5,0,1313
539430,50,1.0,4,0,78,7,0,46
539431,50,1.0,14,0,44,6,1,23
539432,50,1.0,2,0,53,7,0,15
539433,50,0.08,6,0,31,9,1,1398
539434,72,0.45,3,1,28,4,1,6705
539435,50,0.3,3,1,63,11,1,23
539436,50,0.33,4,0,60,7,1,18
539437,52,1.0,8,1,53,12,0,142
539438,50,0.48,1,1,46,4,1,27000
539439,50,1.0,14,0,58,8,0,139
539440,50,0.99,6,1,51,9,0,3317
539441,50,0.38,14,0,45,4,1,4128
539442,50,1.0,18,0,70,4,0,49
539443,62,1.0,3,0,51,6,0,1601
539444,51,1.0,16,0,31,4,1,490
539445,50,0.46,18,0,42,5,1,657
539446,76,0.27,0,0,39,7,1,1753
539447,64,0.67,11,0,28,4,1,61
539448,67,0.08,8,0,31,5,0,92
539449,95,0.14,0,1,21,4,1,6736
539450,50,0.27,19,0,43,5,1,27
539451,60,0.08,9,0,34,6,0,4059
539452,50,0.37,8,0,65,9,1,566
539453,106,0.42,7,0,30,9,1,405
539454,57,0.9,9,0,30,6,1,1466
539455,64,0.07,0,1,48,10,1,27000
539456,50,1.0,12,0,66,7,1,295
539457,72,0.08,8,0,35,7,0,3866
539458,50,0.49,0,0,66,7,0,40
539459,58,1.0,3,0,57,4,1,1054
539460,50,1.0,1,0,74,6,0,105
539461,50,0.35,13,0,67,8,0,76
539462,54,0.49,1,0,72,5,1,13
539463,50,0.04,1,1,42,5,1,3173
539464,50,0.71,4,1,78,7,0,9817
539465,57,1.0,9,0,28,5,1,1130
539466,76,0.58,10,0,24,7,1,50
539467,112,0.08,15,0,21,4,1,2362
539468,50,1.0,16,0,46,9,1,186
539469,90,0.04,0,1,24,5,1,2212
539470,54,0.63,9,0,30,9,1,291
539471,51,0.71,3,1,78,7,1,175
539472,50,0.5,5,0,39,6,0,35
539473,90,0.18,8,0,23,7,1,2257
539474,118,0.33,6,0,24,6,0,317
539475,54,0.64,10,0,38,5,0,307
539476,50,0.05,0,1,62,8,0,451
539477,50,0.0054794520547945,13,0,42,5,0,23
539478,50,0.01,0,1,39,9,1,824
539479,50,0.49,6,0,40,10,1,196
539480,50,0.83,7,0,46,7,0,53
539481,85,0.04,1,1,37,5,1,3184
539482,54,0.26,10,0,30,11,1,25
539483,68,0.7,2,1,41,4,1,5433
539484,50,0.07,2,1,61,7,1,80
539485,50,1.0,12,0,41,5,0,373
539486,57,0.66,7,1,51,10,0,85
539487,50,0.08,13,0,42,4,1,123
539488,50,0.18,1,1,57,4,0,824
539489,68,1.0,7,0,30,6,0,2252
539490,72,0.95,2,0,31,6,0,1448
539491,100,0.81,11,0,44,5,0,1974
539492,50,0.08,23,0,60,4,1,670
539493,95,0.12,6,0,25,5,0,1602
539494,57,0.73,15,0,49,7,1,741
539495,55,0.49,10,0,51,5,0,19
539496,50,0.23,10,0,52,9,1,405
539497,50,0.74,1,1,61,5,1,48
539498,50,0.25,8,0,55,7,1,56
539499,50,0.33,0,1,35,7,0,53
539500,50,0.83,16,0,56,5,1,269
539501,50,0.33,10,0,53,10,1,23
539502,50,1.0,1,0,60,5,0,119
539503,50,1.0,2,0,59,6,1,28
539504,50,0.09,19,0,56,7,1,165
539505,50,0.33,0,0,43,4,0,54
539506,60,0.08,15,0,41,7,0,381
539507,50,1.0,9,0,74,10,0,1699
539508,85,0.61,4,0,25,6,0,1192
539509,50,0.39,0,0,69,7,0,242
539510,50,1.0,4,0,58,8,0,1268
539511,50,1.0,23,0,70,11,1,481
539512,60,0.93,15,0,28,7,0,716
539513,50,0.95,8,0,78,5,1,227
539514,68,0.05,7,0,42,6,0,24
539515,50,0.93,6,0,32,6,0,23
539516,50,0.76,3,0,60,7,0,128
539517,50,0.55,9,0,24,6,0,30
539518,50,1.0,12,0,49,7,1,4128
539519,50,0.49,1,0,45,12,1,107
539520,50,0.08,2,0,44,6,0,50
539521,50,1.0,6,0,79,4,1,405
539522,54,0.05,1,1,39,4,1,192
539523,50,1.0,4,0,62,5,1,255
539524,52,0.03,2,1,82,4,1,1158
539525,50,0.3,0,1,64,5,0,114
539526,50,0.0082191780821917,0,1,48,4,1,76
539527,50,0.09,5,1,64,12,0,402
539528,50,0.27,0,0,64,4,0,378
539529,51,0.5,10,0,58,6,0,57
539530,50,0.33,0,1,41,11,0,101
539531,90,0.53,12,0,21,9,1,286
539532,57,0.95,3,0,36,6,0,78
539533,50,1.0,8,0,57,4,1,106
539534,50,0.8,1,1,70,11,0,657
539535,50,0.93,0,1,49,5,1,393
539536,54,0.98,13,0,39,4,1,634
539537,50,0.69,3,0,54,6,0,9
539538,72,1.0,4,1,36,4,1,1408
539539,50,0.69,1,1,58,8,0,155
539540,50,1.0,3,0,53,6,0,14
539541,100,0.63,14,0,24,5,0,222
539542,50,1.0,15,0,45,5,0,330
539543,132,0.29,4,0,23,7,1,262
539544,50,0.39,6,1,50,4,1,990
539545,72,0.54,5,1,30,6,0,18
539546,50,0.98,10,0,52,7,0,14
539547,72,0.16,6,0,22,6,0,138
539548,50,0.05,19,0,44,4,1,1313
539549,50,0.44,4,0,67,6,1,820
539550,50,1.0,2,0,78,6,1,405
539551,50,1.0,9,0,44,9,0,50
539552,50,0.29,7,0,78,5,0,405
539553,80,0.45,17,0,23,7,1,741
539554,100,0.47,0,1,31,6,0,333
539555,95,0.55,2,0,26,4,0,356
539556,50,0.33,13,0,49,10,0,3744
539557,50,0.12,0,0,36,7,1,280
539558,100,0.24,10,0,22,4,0,530
539559,72,0.5,6,0,27,7,1,23
539560,85,0.14,6,0,43,7,0,4128
539561,52,1.0,14,0,60,9,1,182
539562,60,0.85,0,1,49,5,1,4470
539563,50,0.39,11,0,68,4,1,13
539564,68,0.33,15,1,42,10,1,562
539565,90,0.28,7,0,24,7,0,507
539566,50,0.24,9,0,51,7,0,49
539567,112,1.0,6,0,34,7,1,104
539568,50,1.0,7,0,66,6,0,27
539569,50,1.0,4,0,50,7,0,78
539570,52,0.02,10,0,60,4,0,405
539571,76,0.33,2,0,52,5,0,1314
539572,50,1.0,22,0,56,7,0,43
539573,50,0.53,8,0,54,7,1,306
539574,50,1.0,16,0,33,5,1,1146
539575,90,0.14,7,0,24,4,0,741
539576,56,1.0,4,0,50,7,0,9307
539577,70,0.75,14,0,42,15,1,824
539578,50,1.0,4,0,57,5,0,1386
539579,50,1.0,15,0,31,5,1,8549
539580,85,0.71,4,0,38,6,0,1054
539581,68,0.33,10,0,52,10,0,1699
539582,50,0.36,4,1,53,6,1,28
539583,50,0.83,0,1,43,4,1,70
539584,60,0.08,6,0,40,7,1,2983
539585,50,1.0,9,0,43,6,0,21
539586,50,1.0,8,0,67,10,1,300
539587,50,1.0,12,0,35,6,0,2624
539588,50,0.43,13,0,49,8,1,192
539589,50,0.14,4,1,54,4,1,4393
539590,96,1.0,3,0,36,7,1,27000
539591,68,1.0,8,0,47,5,1,983
539592,50,0.87,9,0,76,6,1,405
539593,68,0.3,0,1,44,7,0,1862
539594,90,0.09,0,0,25,5,1,83
539595,50,1.0,9,0,74,6,0,22
539596,50,1.0,4,0,56,5,1,533
539597,50,0.38,3,0,36,7,0,160
539598,50,0.29,0,1,53,8,0,60
539599,50,0.29,10,0,60,6,0,1704
539600,80,0.53,0,1,31,8,0,3628
539601,50,0.11,3,1,54,5,1,66
539602,50,1.0,17,0,48,8,0,41
539603,50,0.54,3,1,66,7,1,377
539604,50,1.0,16,0,69,6,1,96
539605,79,0.65,1,1,32,4,0,3214
539606,51,0.82,8,0,31,5,0,94
539607,50,0.95,1,1,56,4,0,9307
539608,51,0.02,8,1,33,6,1,495
539609,50,0.13,7,0,42,5,0,209
539610,50,1.0,6,0,38,10,0,336
539611,80,0.46,4,0,31,4,0,595
539612,50,0.08,4,0,33,7,1,3963
539613,51,0.0027322404371584,9,0,31,4,1,1015
539614,60,0.08,15,0,49,5,1,7259
539615,50,1.0,11,0,57,4,1,1313
539616,68,1.0,12,0,25,4,1,1326
539617,50,0.07,0,0,41,4,0,381
539618,50,0.47,2,0,54,7,1,45
539619,50,0.39,2,1,54,7,1,316
539620,50,0.2,1,1,34,10,1,566
539621,50,0.26,13,0,34,6,0,142
539622,50,0.07,10,0,51,6,0,3317
539623,50,1.0,5,0,64,7,1,44
539624,90,0.17,15,0,36,4,1,393
539625,85,0.01,11,0,35,4,1,537
539626,63,0.06,0,0,59,5,1,101
539627,50,0.12,9,0,60,7,0,3386
539628,64,0.08,12,0,42,4,0,4436
539629,50,0.74,2,1,76,4,0,63
539630,50,0.28,3,1,44,4,1,17140
539631,72,0.08,1,0,35,6,0,1445
539632,85,0.22,7,0,62,7,0,2090
539633,72,0.37,3,1,37,6,0,52
539634,50,0.95,2,1,38,7,0,46
539635,50,1.0,6,0,61,4,1,164
539636,100,0.08,6,0,21,6,1,1332
539637,112,1.0,17,0,37,7,1,3541
539638,50,0.16,9,0,62,8,1,2767
539639,50,1.0,5,0,46,7,1,102
